"","gene","distance","Z","FC","p.value","p.adj"
"2235","Glt28d2",6.66502606480143e-08,1.40138077937972,0.409974585832864,0.521982404863272,0.99999999999561
"6506","Tmsb10",6.61116254759622e-08,1.40029624396278,0.403374928996825,0.525351429994147,0.99999999999561
"2808","Kcnq1ot1",6.60199973804644e-08,1.40011089225768,0.402257580470872,0.525925645521939,0.99999999999561
"351","Apoa1bp",6.59989055027972e-08,1.40006819051559,0.402000597352606,0.526057869646602,0.99999999999561
"1091","Cldn3",6.59798692296241e-08,1.40002963900529,0.401768730187602,0.526177221855517,0.99999999999561
"1222","Cox4i1",6.59131667077823e-08,1.399894469798,0.400956802502384,0.526595537523625,0.99999999999561
"890","Cd2ap",6.58102142699063e-08,1.39968557920472,0.39970523944399,0.527241522738459,0.99999999999561
"1683","Eef1g",6.55613065923466e-08,1.39917922197167,0.396687423478261,0.528804987089681,0.99999999999561
"4160","Pkp2",6.55418978520281e-08,1.39913965945211,0.396452587903571,0.528926998359088,0.99999999999561
"536","Atp6v1a",6.54837044071382e-08,1.3990209699894,0.395748894527301,0.529292911978776,0.99999999999561
"5995","Spcs2",6.52387631340519e-08,1.39852026224742,0.392793840405598,0.530834484457152,0.99999999999561
"1045","Chmp2b",6.52210339983218e-08,1.39848394911504,0.392580379918921,0.530946153635553,0.99999999999561
"299","Ankrd12",6.45899211350702e-08,1.39718496405866,0.385019512739715,0.534929045015061,0.99999999999561
"1336","Ctsl",6.44918439658552e-08,1.39698198352465,0.383851127533675,0.535549350425004,0.99999999999561
"4554","Rab11b",6.42285534619554e-08,1.39643558076999,0.380723350408022,0.537216365508906,0.99999999999561
"817","Ccdc12",6.38420962776728e-08,1.39562959176208,0.376155580389074,0.539667920108184,0.99999999999561
"6384","Tmbim6",6.38104527345668e-08,1.39556338529402,0.375782787321115,0.539868903937014,0.99999999999561
"2617","Idh1",6.37310985559721e-08,1.39539721452203,0.374848727422698,0.540373086383847,0.99999999999561
"1847","Ergic3",6.36092027656825e-08,1.39514156538147,0.373416183943645,0.541148018416035,0.99999999999561
"4559","Rab14",6.32942524838339e-08,1.39447880288505,0.36972752348858,0.543152828640764,0.99999999999561
"3493","Mtfr1l",6.31168728742137e-08,1.3941041146949,0.367658134070946,0.544283561117111,0.99999999999561
"6141","Stxbp6",6.30798227380302e-08,1.39402572175854,0.367226623913196,0.544519890321282,0.99999999999561
"1496","Dhrs1",6.28460381864728e-08,1.39353002519227,0.364509659375916,0.546012291025689,0.99999999999561
"3928","Pafah1b1",6.24563628775535e-08,1.39269976937511,0.360003406979865,0.548504343357048,0.99999999999561
"5202","RP24-228M19.1",6.22361903639965e-08,1.39222841945799,0.35746969730489,0.549914870072605,0.99999999999561
"5221","RP24-291E8.2",6.18497108839083e-08,1.39139707858996,0.353043792066653,0.552395149911317,0.99999999999561
"3029","Lrrfip2",6.18359740574076e-08,1.39136743642971,0.352886987364095,0.552483408632503,0.99999999999561
"1529","Dnaja1",6.18270354006301e-08,1.39134814459323,0.352784972065623,0.552540842965233,0.99999999999561
"607","Bcap31",6.160499872625e-08,1.39086805695704,0.350255640106351,0.553968454078875,0.99999999999561
"5766","Slc25a25",6.14213319112642e-08,1.39046965204051,0.348170275504184,0.555150724635867,0.99999999999561
"2286","Gnb2",6.12408479924939e-08,1.39007701475464,0.346127115294761,0.556313706482092,0.99999999999561
"565","Azin1",6.12316332323621e-08,1.39005693797192,0.346022961335741,0.556373115376801,0.99999999999561
"5545","Sbno2",6.10574396277003e-08,1.38967685439493,0.3440570085202,0.557496748470219,0.99999999999561
"5274","RP24-68H1.1",6.09905402503322e-08,1.38953060067707,0.343303469228218,0.557928575233381,0.99999999999561
"1119","Cltb",6.04851324582403e-08,1.38842059427497,0.337637366062996,0.561196164021259,0.99999999999561
