"","x"
"Trabd",0.0325393748740114
"G3bp2",0.0325344548340017
"Pum3",0.0325223925682814
"Coa6",0.0325223431093672
"Phf23",0.0325183683203509
"Ltbr",0.0325129771138607
"Pvrl3",0.0325050663513202
"Mrps22",0.0324968747554584
"Cnot1",0.0324828075900456
"Gopc",0.0324763444978544
"Bod1l",0.0324755317384179
"Ttc6",0.0324746672764532
"Pcbd1",0.032474057128317
"Otulin",0.0324654104083996
"Eif3j1",0.0324611324436623
"Ccnc",0.0324537171031735
"Ppp4c",0.0324323104310684
"Mis12",0.0324254548034349
"Crot",0.0324195582226506
"Itm2a",0.0324190562293246
"RP24-159C12.7",0.0324171305644213
"Rnf44",0.0324061206893516
"Nr2f2",0.0324059858820959
"Cnot8",0.0324056375719524
"Adprh",0.0324003176413531
"Api5",0.0323935992363001
"Nelfcd",0.0323893115310546
"Gphn",0.0323880130209437
"Supt4a",0.0323722254507604
"Rnft1",0.0323720187042594
"Ngly1",0.0323703119489334
"Scgb1a1",0.0323651825103746
"Ifngr1",0.0323618511504267
"Arxes2",0.0323595931339476
"Rbck1",0.0323526351159891
"Paox",0.0323338407539409
"Mbd6",0.032323561647636
"Zfp422",0.0323198524223808
"Akr1e1",0.0323071289279588
"Nufip1",0.0323063148361107
"Bcs1l",0.0322956948397672
"Rnf4",0.0322836243469725
"Nabp2",0.0322811361016251
"Glmp",0.032280558689427
"Gtf2f2",0.0322803169206272
"Mark3",0.0322748653715996
"Cep290",0.032262127133837
"Tmem159",0.0322618767139844
"Fam174a",0.0322548743560766
"Tcof1",0.0322503146261613
"Ppm1l",0.0322492273065476
"Dpp3",0.0322428829518549
"Cntln",0.0322396723457718
"Psat1",0.0322357083049236
"Lcp1",0.0322324741320983
"Med11",0.0322272271078405
"Csf2ra",0.0322206939581124
"Fbxl6",0.0322128380447842
"Tor1aip1",0.0322082919792964
"Psmb2",0.0322023692860424
"Mcrip2",0.032201509180905
"Bod1",0.0322007419803662
"Zfp282",0.0321775980610939
"WI1-1003N17.1",0.0321519746568861
"Rpl18-ps1",0.0321410683576731
"Slc35b1",0.0321407571679147
"RP23-140G16.1",0.0321327670278819
"Cfap36",0.0321291693277402
"Fam58b",0.0321289760435648
"Cd74",0.0321257373169396
"Azi2",0.0321169399326429
"Synpo",0.032113906021215
"Pdpk1",0.0320980562209604
"Tmx3",0.0320957092905762
"Tnks1bp1",0.0320901390052631
"Ppil1",0.0320850691822511
"Rnf126",0.0320829814584929
"Rnf214",0.0320814246561212
"Dlat",0.0320773398510431
"RP24-93F20.12",0.0320717032106841
"Mtmr2",0.0320647877334192
"G2e3",0.0320644810386402
"Dcaf7",0.032063515001887
"Pex2",0.0320572500505411
"Tomm70a",0.0320515873371533
"C1galt1c1",0.0320496096041569
"Atg7",0.0320452729850098
"Nudt7",0.0320322716426172
"Pex13",0.0320231914567863
"Yap1",0.0320186546587867
"Mrps18c",0.0320038645307028
"Zfp532",0.031999376619175
"P2rx4",0.0319925039737331
"Wapl",0.0319882827557408
"Sh3d19",0.0319873749733073
"Zfp367",0.0319797703196162
"Slc25a19",0.0319784427394666
"Fam103a1",0.0319574056509098
"Taf1d",0.0319506190350783
"AC122291.2",0.0319498657875115
"Coq10b",0.0319461992874701
"Phf13",0.0319266238700137
"Ppox",0.0319204616621902
"Stx18",0.0319184927434649
"Esco1",0.0319182878974268
"Gprin3",0.031912381012931
"E2f2",0.0319055695846917
"Dpp8",0.0318989568724445
"Gorasp2",0.0318973862418315
"Copg2",0.0318922494645065
"Ffar4",0.031862313517823
"RP24-388K7.4",0.0318582227665931
"Smarcc1",0.031857522571466
"Prpsap1",0.0318566412165876
"Dlst",0.0318461451490433
"Tbcc",0.0318409928615891
"Abcf3",0.0318278977144755
"Ext2",0.0318091908161781
"Gid8",0.0317997819542908
"Nupl1",0.0317932054052264
"Cdk2ap1",0.0317914540946866
"RP23-206D14.1",0.0317885225538578
"Kctd14",0.0317857742578835
"Siva1",0.0317848753110554
"Zfp523",0.0317794456277333
"Nnat",0.0317713111529802
"Zfpl1",0.0317693519346282
"Ltbp4",0.0317666842624158
"Itch",0.0317615661578966
"Xrn1",0.0317581544421834
"Mesdc1",0.0317566179766953
"Dnmt3a",0.0317544189505271
"Raph1",0.03174992693729
"Zfp212",0.0317324131418294
"Psmb5",0.0317323859195456
"Tspan12",0.0317174923362009
"Rwdd4a",0.0317148239936811
"Wdr34",0.0317057343914054
"Ociad2",0.031696984459868
"Tapbpl",0.0316944436243337
"Mfap3l",0.0316869663546128
"Dnajc5",0.0316728790813576
"Nr1h2",0.0316650624211451
"Eif2d",0.0316642549892252
"Mmgt2",0.0316634582199418
"RP23-158G17.1",0.0316588961440158
"RP24-114E18.8",0.0316517196326793
"Hnrnpa3",0.0316492971256952
"Vcp-rs",0.0316407618837188
"Ankmy2",0.0316311012583209
"Tcf3",0.0316295538221523
"RP23-275N21.3",0.0316170940936913
"RP23-151M8.1",0.0316140654169768
"Mecr",0.0316048497995287
"Zmynd8",0.0315963407189045
"Gstm1",0.0315937073965007
"Maz",0.0315873362874733
"Cln6",0.0315813205771354
"Dis3",0.0315785855389892
"Ptdss2",0.0315724986264213
"RP23-338E5.2",0.0315675714954115
"Rhobtb3",0.0315643202621765
"Atg4b",0.0315619256812581
"Elp2",0.0315582119254383
"RP23-18G1.1",0.0315545126900341
"Perp",0.031551991292532
"Arhgef7",0.0315484703450039
"Zfp637",0.0315477539993069
"Cyc1",0.0315341964299906
"RP23-147P2.4",0.0315284254624859
"Phf21a",0.0315257055222336
"Pcgf3",0.0315163404193418
"Crnkl1",0.0315096666560213
"Saal1",0.031504899487423
"Rpl5-ps1",0.0314940087471399
"RP23-348P7.2",0.0314712228130725
"Ep300",0.0314641310385457
"RP23-8J15.7",0.0314537850283947
"Ccnjl",0.0314276630604982
"Npm3",0.0314239834952836
"Fam111a",0.031421610404344
"Snip1",0.031410912001895
"Btbd10",0.0313880352797899
"Dnttip1",0.031369633708257
"Rab38",0.0313662861092668
"Fam8a1",0.0313632350546622
"Daam1",0.031360752415494
"Ybx3",0.0313594242949354
"Pgpep1",0.0313435105333495
"Cwf19l2",0.0313377495387371
"Smim7",0.0313296618404392
"Dhrs7b",0.0313187704031347
"Edem1",0.0313146000700735
"RP23-304N24.2",0.0312933866546318
"RP23-242O9.1",0.0312920761858942
"Fbxo22",0.0312873826230153
"Epc1",0.0312838848485363
"Nae1",0.0312827610712842
"Vat1",0.0312746106302121
"Emd",0.0312561458632663
"Svbp",0.0312558572795347
"Tbc1d20",0.0312377017819878
"Trappc3",0.0312316444451104
"Cdk12",0.0312305962371623
"Ciapin1",0.0312283501175164
"Pea15a",0.0312211512605201
"Strbp",0.0312048034585252
"Cdyl",0.0312024285027991
"Sppl2a",0.0311645592658201
"Cdca3",0.0311628290708996
"AC162898.6",0.0311585120765662
"RP23-233O21.5",0.031142403258984
"Denr",0.0311399288241
"Baz1b",0.0311371127143238
"Rest",0.0311286208026539
"Impa1",0.0311254939751931
"Dscr3",0.0311241887733466
"Arl16",0.0311151420279244
"Zfp280d",0.0311146450050691
"Sh2d4a",0.0311111630620253
"Fam168a",0.0311089573370781
"Rint1",0.0311042649597316
"Aggf1",0.0310996529112748
"Hbs1l",0.0310964481471566
"Atp6v0a1",0.0310857861750606
"Syncrip",0.031074066835816
"Sms",0.0310610275844744
"mt-Rnr1",0.031050413855141
"Sept6",0.0310492876046273
"Trim28",0.0310404046769123
"Cog6",0.0310297512936402
"AC165086.3",0.0310281750348082
"Nvl",0.0310168833466742
"Casp2",0.0310040018571014
"Csnk1d",0.0309973085754161
"Nus1",0.0309907086663207
"Fzd6",0.0309900072370267
"Sec63",0.030989296165884
"Aebp2",0.0309785060530256
"Wipi1",0.0309751289839325
"RP23-277E3.1",0.0309726583629263
"Map4k4",0.030968892675235
"Zbtb8os",0.0309670562496989
"Ap5m1",0.0309633532161162
"Mtf2",0.0309617144569724
"Ccl27a",0.0309518051203431
"Dgkz",0.0309513502716989
"Pcna",0.030938225870834
"RP23-94B13.9",0.030933265215697
"Cnpy3",0.0309185414919378
"Thoc1",0.0309175197798516
"RP23-477O15.1",0.0309174639204621
"Pdia5",0.0309135240669501
"Maob",0.0308927228353941
"Mitd1",0.0308889532624589
"Gm10689",0.0308679625157455
"Bola2",0.0308670897474564
"Clns1a",0.0308585079147291
"RP23-345D6.8-1",0.0308525284555548
"Sf3a3",0.0308525099594758
"Acot13",0.0308494951223869
"Nup62",0.0308462901368588
"Rit1",0.0308455291703499
"Casp7",0.0308443602726722
"Ago2",0.0308237145036613
"Ctnnbl1",0.0308186943863451
"Nek9",0.030818175377442
"Ift22",0.0308160967931439
"Oxa1l",0.0308139328139581
"Cep170b",0.03080901419665
"RP23-27C9.2",0.0308077502412931
"Irs2",0.0307940189632521
"Tmem168",0.0307885123470963
"Lta4h",0.0307880948349238
"Elovl7",0.0307734127599478
"Xpnpep1",0.0307732305795306
"RP23-233B6.2",0.0307714401867115
"Snapc2",0.0307701184431552
"Gatad1",0.0307625945999
"Dapk2",0.0307558481106708
"Gga1",0.0307538611659375
"Ier3",0.0307525899976409
"Zfp524",0.0307407753009364
"Wdsub1",0.0307404016071422
"Bcl11b",0.0307383888071872
"Abcc5",0.0307276210604637
"Impad1",0.0307174801393619
"Dusp18",0.0306976016172133
"Sec13",0.030696969830434
"RP23-192P17.3",0.030694200720597
"Ano6",0.0306933070650551
"Chrac1",0.0306932259051662
"Med22",0.030679856442028
"Samd4b",0.0306724966364829
"Iqcb1",0.030667109927849
"AC123684.1",0.0306668953815386
"Commd4",0.0306579899106927
"Obsl1",0.0306577062940566
"Tmem165",0.0306466475359809
"RP23-403P24.1",0.0306465785552987
"Dhx9",0.0306252166868243
"Asb8",0.0306241956532471
"Gm22107",0.0306212285236053
"Kcnk1",0.0306141318016469
"RP24-221F4.2",0.0306135423424824
"Prkcsh",0.0306098670164428
"Inadl",0.0306073547682593
"Pink1",0.0306015787851214
"WI1-1981I9.2",0.0305972390510588
"Celf2",0.0305902918260981
"Serf1",0.0305852329579936
"Prr14",0.0305600209167604
"RP23-443N7.2",0.0305466207575224
"Cdca7",0.0305431281167275
"Rad1",0.0305349545618949
"Myof",0.0305238082084459
"Cldn4",0.0305009666939028
"Akirin1",0.0304945174968164
"Msantd4",0.0304880154067932
"Zfp62",0.03047559904932
"R3hdm1",0.0304749078187712
"Mvb12a",0.0304707544007777
"Tinagl1",0.0304684531505523
"Cetn2",0.030466434962218
"Naa15",0.0304652380073648
"Inppl1",0.0304626553721216
"Paxbp1",0.0304597614819012
"Riok3",0.0304514949817723
"Sephs2",0.030448140680859
"Lyrm2",0.0304352919804709
"Isyna1",0.0304283266094818
"Acyp1",0.0304249708630524
"Borcs7",0.0304083415481711
"Iscu",0.0304056277461369
"Dnajb6",0.030402322492093
"Enah",0.0303965754066295
"Zfp950",0.0303936518504542
"Etv3",0.0303725624068507
"Grb14",0.0303543912541468
"RP23-79E13.7",0.0303511322046667
"Adsl",0.0303389096620436
"Eva1b",0.0303208061036868
"Rnf181",0.0302979726434409
"Znrf1",0.0302932401997551
"Calcoco1",0.0302907669909036
"Zbtb44",0.0302765590487205
"Cdc42ep4",0.0302681325536001
"Sppl2b",0.0302576487050334
"B4gat1",0.0302560305709133
"Capn1",0.0302462805603917
"Gmppa",0.0302253943156636
"Gbe1",0.0302136860845485
"Basp1",0.0302136504853792
"Ikbkb",0.030201204841892
"Stard4",0.0301862491504896
"Osbpl2",0.0301850697640807
"Taok1",0.0301842556501449
"Dgcr2",0.0301814467886569
"Sgta",0.0301812057063143
"Tex30",0.030176441190142
"RP24-16C11.2",0.0301665508526663
"Rnps1",0.0301628450281457
"Gkap1",0.0301621148570184
"Tmem65",0.0301469567733848
"Grb10",0.0301319138394396
"Sssca1",0.0301268113352857
"Ell2",0.0301246090894089
"Sptbn1",0.0301237306857556
"Vamp2",0.0301007111362798
"Fbxo46",0.0300696808518165
"Scoc",0.030068617205363
"Tnks2",0.0300683867259786
"Tmub2",0.0300672445623742
"Tlk2",0.0300584044358892
"Pitpna",0.0300574733501732
"Bfar",0.0300541186522205
"Twsg1",0.0300263111746615
"Pdlim1",0.0300163983164975
"Tm9sf2",0.0300006236947237
"Trmt1",0.0299939497647218
"Atg13",0.029991455991325
"Klhl9",0.0299894720398911
"Pym1",0.0299756065645121
"Smarce1",0.0299706613799337
"Smim4",0.0299592918602031
"Smc2",0.0299533406264429
"Hnrnpf",0.0299530471032318
"Fnbp1l",0.0299493083376542
"Atp7b",0.0299398677160339
"RP23-335F6.3",0.0299387289504325
"Exoc3",0.0299360707942644
"Gdap2",0.0299277897856996
"Tet3",0.0299259445949182
"Pdha1",0.0299227109769747
"RP23-212I23.1",0.0299150857862405
"Tufm",0.0299138330896076
"Slc25a11",0.0299050182474966
"Timm22",0.0298896026844362
"Dnajc4",0.0298889998812165
"Hk2",0.0298872567793476
"Gtf2ird1",0.0298808178709889
"Gxylt1",0.0298718615158629
"Scaper",0.0298710133104598
"Csrp1",0.0298611781593352
"Rpl21-ps6",0.0298533658923176
"Spin1",0.029852639298991
"Mybbp1a",0.0298505077164433
"Tmem242",0.0298454731231344
"RP23-65G17.3",0.0298411244266212
"Rtn4",0.0298315925219296
"Stard7",0.0298288258429816
"Cks2",0.0298142697411434
"Lrrfip2",0.0298059346005093
"Tcea1-ps1",0.0298048740084144
"Epha1",0.0298036819242963
"Zfp326",0.0297948474927769
"RP23-307M2.2",0.0297796650151804
"Tmem18",0.0297742792745866
"Acad8",0.0297674385794241
"Hspa4l",0.0297643618266909
"E4f1",0.0297560733825917
"Eapp",0.0297558021902618
"RP23-313J14.5",0.0297556721992251
"Serpinh1",0.0297325735524852
"Cnp",0.0297290379840244
"Tom1l1",0.0297264326363565
"2810403A07Rik",0.0297158991691896
"Psmc2",0.0297049147215931
"RP23-187N1.1",0.0296819386969247
"Txndc11",0.0296783243136334
"Hirip3",0.0296761051526085
"Matr3",0.0296756220052275
"Atp8b1",0.0296751949667336
"Fxr1",0.0296734129745187
"Lrrc16a",0.0296572411487644
"Pigq",0.0296566660077559
"H2afy2",0.0296477815800169
"Faf1",0.0296420397358373
"RP23-457N11.7",0.0296247118796852
"Ralgds",0.0296085146608114
"Eif3s6-ps1",0.0296021189295166
"Cdkn3",0.0295944605049042
"Cdk1",0.0295881292859449
"Stx3",0.0295853361741337
"Wdr70",0.029582848393854
"Csnk2a1",0.0295723724239024
"Prr3",0.0295563974381894
"Bin3",0.029553401921209
"Smarcb1",0.0295525927848897
"Tcf7l1",0.0295308772555886
"Khdrbs1",0.0295288421353115
"Mmp14",0.0295172973268942
"Ndufs3",0.0295085760932641
"Slc26a2",0.0294857060179266
"Vapb",0.0294802794346435
"Rilpl1",0.0294648854973382
"Lrrc59",0.0294495280537258
"Hexa",0.0294322326944707
"Slc35a3",0.0294227112580136
"Kif21a",0.0294203239867742
"Sept10",0.0294060454578258
"Spen",0.0294046674469832
"Rab33b",0.0294009023007668
"Rab26os",0.0293919762003463
"Gprasp1",0.0293787143051601
"Adam22",0.0293750382850426
"Rnf166",0.0293681313616155
"RP24-545I11.1",0.0293626432870989
"Apc",0.0293612727466494
"Slc4a4",0.0293541286691856
"Ninj1",0.0293505391168262
"Rbm3",0.0293502606801061
"Slc25a1",0.0293358426926193
"Dusp23",0.0293245272404834
"Chd2",0.0293122390225194
"Mtx2",0.02929783043388
"Id3",0.029286005382981
"Rpl36a-ps3",0.0292750972092671
"Hist3h2ba",0.0292717011723548
"Srek1ip1",0.0292685296257368
"Nde1",0.0292670050823963
"Mpp5",0.0292628547272028
"Bcar1",0.029257557363758
"RP23-185B14.1",0.0292421832821419
"AC160535.1",0.0292412786376722
"Cnpy4",0.0292329535597653
"Mmab",0.0292319975758969
"Camkk2",0.0292313915443425
"Ranbp1",0.029224019893941
"RP23-105K2.3",0.0292174092499658
"Acot7",0.0292097698426875
"Trim11",0.0292073040000438
"Naa50",0.0292067561943606
"Gan",0.0292014484365422
"Stx17",0.0292006517672599
"Slc6a8",0.029194884591495
"Mrpl15",0.0291851934372621
"Insr",0.0291817866600647
"RP23-213N8.2",0.029179961353401
"Pycr2",0.0291561210224768
"Sf3b4",0.0291529572005612
"St6galnac2",0.0291453433822178
"Ehmt2",0.0291436152107563
"Cdc25a",0.0291433716182004
"Polr3k",0.0291292761169121
"Igf2bp2",0.0291120508751558
"Ypel5",0.0290968486072481
"Kat7",0.0290928161675468
"Tbrg1",0.0290831435622841
"Gin1",0.0290702997015006
"Mapre2",0.0290616147344285
"Meaf6",0.0290521607336865
"Zfp512",0.0290520223500986
"Ap4s1",0.0290513541797993
"Tmc6",0.0290480408944559
"Nit2",0.0290373023628447
"Rrm1",0.0290307265380795
"Nup98",0.0290303863270545
"Mpzl1",0.0290288685492303
"Dhx15",0.0290198964902377
"Ppp1r7",0.0290143848531656
"Nfic",0.0290139842932387
"Eefsec",0.028995932012431
"RP23-61D6.8",0.028987717095764
"Dym",0.0289857237211769
"Eva1a",0.0289829913051367
"Ptgr1",0.0289758700156644
"Aftph",0.0289728048725489
"Cpsf2",0.0289720904592496
"RP23-457I3.2",0.0289686105236644
"RP23-323M20.3",0.0289552617154465
"Asrgl1",0.0289522848633263
"Hspbp1",0.0289517056602897
"AC163329.3",0.0289506562101912
"Rab25",0.0289396503624106
"Cct6a",0.0289284762497556
"Ctbp2",0.028924503416656
"Pdp1",0.028922791988521
"Ddx1",0.0289207580700698
"Eif2ak1",0.0289121947543984
"Dph3",0.0289066925892871
"Pak1",0.0288988094464447
"Mesdc2",0.0288912338495784
"Decr2",0.0288869777018395
"Chpt1",0.0288807381689021
"Igsf5",0.0288790001999491
"Mllt6",0.0288773798429619
"Gkn3",0.0288724441363928
"Ak6",0.0288658055043669
"Commd2",0.0288582531562328
"Pef1",0.0288481300272976
"Hbegf",0.028828181758873
"Snapc3",0.0288246833939959
"Stk16",0.0288191935359424
"Prr14l",0.028815421199396
"Gpc4",0.0288053710683834
"Rabl6",0.0287996362620791
"Ptrhd1",0.0287985262559516
"Rnf13",0.0287875762707144
"Eif2b3",0.0287852800372271
"Ctns",0.0287848577317602
"RP23-129H12.1",0.0287847826758887
"Paip1",0.0287818354166348
"Ctdspl",0.0287810299090558
"Ppp4r1",0.0287756042357245
"Tmem68",0.0287717196573548
"Mrpl36",0.0287702270539658
"Hid1",0.0287639601826028
"RP24-353D23.1",0.0287548464568094
"Wdr45b",0.0287495710815368
"Slc38a4",0.0287452157605648
"Cuedc1",0.0287330091777418
"Pias4",0.028727686979186
"AC116581.2",0.0287099805182051
"Cmtm7",0.0287091174530533
"Ciao1",0.0287083916181066
"Smim19",0.0287001010084903
"P4ha1",0.028699615895476
"Anapc7",0.0286955420542847
"Rsu1",0.0286890577971255
"Arhgef2",0.0286783232960637
"Nrf1",0.0286774392580436
"Mampt",0.0286761261514828
"Dnajc19-ps",0.0286459015450852
"Cenpf",0.0286340269400869
"Gsk3a",0.0286252610253917
"Shroom3",0.0286206532456207
"AC162528.2",0.0286189574223466
"Ndrg3",0.0285932283069991
"Map2k3",0.028591065480633
"Cct3",0.0285910002521366
"St6gal1",0.0285858599429542
"Vwa2",0.0285790932601932
"Fam133b",0.0285782003616881
"Idh1",0.0285693366057775
"Shkbp1",0.0285673620775009
"Lsm7",0.0285558095478303
"Chad",0.028552020304508
"Nab2",0.0285475418122445
"Arl4c",0.0285467179681398
"Efnb1",0.0285438704619858
"Arfrp1",0.0285427204078499
"Tdrd3",0.028538163232688
"Cbl",0.0285323667548393
"Pex14",0.0285292482231261
"Psmb10",0.028525252059677
"Zbtb4",0.0285122207677179
"Peg12",0.0285024705116818
"Gm5453",0.0285018448717216
"RP23-71J17.1",0.0284958140172141
"Pdcd6",0.0284880862186375
"Sdhd",0.0284844649355437
"Mvb12b",0.0284814034085291
"Mus81",0.028478965941534
"Gnai3",0.028477149447404
"Psmd9",0.0284604939570797
"Rpa2",0.0284584930080052
"Polr3c",0.0284568626664328
"Nfe2l1",0.0284548844934478
"Nisch",0.0284524026298524
"Copz2",0.0284466661616666
"Mrpl11",0.0284458103802375
"Rab28",0.0284419210222555
"H19",0.0284380135614798
"Esyt2",0.0284373918590341
"Gpatch11",0.0284169966311122
"Phldb2",0.0284158209881199
"Dynlt1",0.0284124663109302
"Cmas",0.0284100126527404
"Cops8",0.0284075399527747
"Epn1",0.0283997614919018
"Amt",0.0283875001367848
"Ring1",0.0283866897103226
"Bdp1",0.0283806235668402
"Arl6ip6",0.0283709468385623
"Prrc2a",0.028369591697618
"Gpatch2",0.0283607556537647
"Dusp3",0.028350172186776
"RP24-202B3.2",0.0283477950095641
"Zyx",0.0283452560136343
"Creb3l2",0.0283432746673038
"Ggcx",0.0283398030898527
"Socs4",0.0283372101519702
"Smap1",0.028333736677189
"Eps8l1",0.0283307786665177
"RP23-314A12.2",0.028329857174707
"Rnd3",0.0283266618278798
"Gusb",0.0283171871546564
"Blzf1",0.0283106180670629
"Siah1b",0.0282983720862852
"Mvp",0.0282912597828829
"Fkrp",0.0282879732902396
"Mad2l2",0.0282833378837652
"Gm26894",0.028258317691612
"Snx15",0.0282528196147681
"Fndc3a",0.028242773592533
"Mon1a",0.0282407915716582
"Timm44",0.0282333896330166
"Akt2",0.0282293315357838
"Letmd1",0.028198733754426
"Pot1a",0.0281945920102486
"Blcap",0.0281803180789043
"Camk2d",0.0281782510397156
"Ppp2r5e",0.0281754003582479
"Rpl7-ps7",0.0281728235045931
"Kdm6a",0.028172750220602
"RP24-447D19.3",0.0281687657111265
"RP23-9L16.5",0.0281674652685891
"Tcerg1",0.0281653531917589
"RP23-254N4.1",0.0281623108944696
"Lypd2",0.0281571229406779
"Gde1",0.0281541163192486
"Txnrd1",0.0281528416600896
"Dsp",0.0281521064231981
"Ip6k2",0.028151233071308
"Rsl1d1",0.0281427167189964
"Impdh2",0.0281233353513027
"Asnsd1",0.028111149748192
"RP24-389J11.1",0.0281077373591481
"Bscl2",0.0281052900703448
"RP23-411B11.2",0.0281046588435719
"Fam71a",0.0280975660856358
"Gpcpd1",0.0280920993428972
"Zfp825",0.0280915677183282
"RP23-424C4.5",0.028081896455548
"Pithd1",0.0280787977866843
"Psenen",0.028077979745757
"Atxn1",0.028067163212676
"Nudt18",0.028065173948073
"Hivep2",0.0280493685063025
"RP23-453B15.7",0.0280493644323579
"Pold2",0.0280141387006158
"Rxrb",0.028002358191739
"Tfam",0.0280012553904994
"Dgat2",0.0279876287367393
"Hmgcr",0.0279617641128366
"Mpp7",0.0279608117511745
"Mak16",0.0279565503555572
"Tmem29",0.0279550424606054
"Ap2b1",0.0279513065411986
"Krr1",0.0279352755675073
"Sumf2",0.0279298533286203
"Bhlhb9",0.0279210577344465
"Col4a3bp",0.0279188257671255
"Capsl",0.0278953102301048
"Tlcd1",0.0278842913207888
"Ebp",0.027874573975252
"Pxn",0.0278745307219453
"Opa1",0.0278729638798574
"Myo1e",0.0278582917446245
"Thbs3",0.0278499702726398
"Rfc1",0.0278458944210753
"Ppp1ca",0.0278454516173026
"Sema3c",0.0278353810592234
"Stim2",0.0278201142861888
"Rp2",0.0277740944572008
"Mpped2",0.0277704733542052
"Mrpl45",0.0277675181896213
"Ccdc9",0.0277671432701115
"Fam160a2",0.027764301935017
"Slk",0.0277638258301888
"Rab5a",0.027761367495651
"Bmi1",0.0277461202308724
"Rtfdc1",0.0277453876487014
"Dmxl1",0.027738066587367
"Mdfi",0.0277311287251336
"RP23-175B15.1",0.0277258039415049
"Cnot11",0.0277230962797302
"Fam3a",0.0277209102660567
"RP23-52F6.1",0.0277030480401725
"Kat8",0.0277010155967345
"Pop7",0.0276957165855982
"Zfp414",0.027692482599247
"Mad2l1",0.0276835403663452
"Abce1",0.0276746194895723
"Jpt2",0.0276730199822135
"Rbbp8",0.0276643461233781
"Thap4",0.0276632158878021
"Acadsb",0.027654148554504
"Stxbp3",0.0276534431732266
"Pds5b",0.027650371907644
"C1qbp",0.0276273948251876
"Slain2",0.0276267345964803
"Dap",0.027606952989094
"Knop1",0.0276015638982014
"Bcl7b",0.0275985147235403
"Cul2",0.0275451859690404
"Vps53",0.0275391564962095
"Tmem141",0.0275388270415265
"Anks3",0.0275287803221234
"Plagl1",0.0275244546870631
"Nob1",0.027524441047498
"Tspan13",0.027494058726225
"Aldh16a1",0.0274851616064585
"Slc25a29",0.0274722554483599
"Ranbp3",0.0274672698078515
"Dnm2",0.0274307153961791
"Noc4l",0.0274276875622845
"Blmh",0.0274274680386831
"Banp",0.0274268498822028
"Rbm34",0.0274211819171785
"Dera",0.0274175299500228
"Styx",0.0274152852744387
"Lcmt1",0.0274134605455926
"RP24-252K15.3",0.0274084392270452
"RP23-356J2.10",0.0274057826259749
"Ddx24",0.0274039477929442
"Ndufa4l2",0.027394040466551
"Cxx1b",0.0273887767933403
"Naa38",0.0273773518910028
"Rpl35a-ps5",0.0273710307852903
"Cdc20",0.0273604980530651
"Zfp322a",0.0273570308405187
"Wars",0.0273560047361608
"Supt20",0.0273546886647026
"Cycs",0.0273492217955098
"Tmem199",0.0273446061836965
"Polr2l",0.0273411914813381
"Tspyl2",0.0273344301833745
"Bms1",0.0273137862224196
"Lztfl1",0.0273045714933125
"Rps2-ps10",0.027301318680303
"Bcat2",0.027290223088552
"Cog7",0.0272877312589552
"Ext1",0.0272849513105332
"Pbk",0.0272733711251387
"Tssc1",0.027258743632888
"Dnajc18",0.0272550110414755
"Med14",0.0272476080152805
"Slc25a38",0.0272185841831021
"Gcsh",0.0272155191505631
"RP23-380F8.3",0.0272151981044012
"Smyd3",0.0272097660250452
"Gle1",0.0271922344206193
"Klhl25",0.0271853226235677
"Klk8",0.0271835089193211
"Timm29",0.027182677490839
"Spns1",0.0271793630963389
"Coa4",0.0271764372197387
"Faah",0.0271744241707755
"RP23-410L16.1",0.0271640848191311
"Zfp362",0.0271560792480452
"Eif4ebp1",0.0271515199812247
"Arhgef12",0.0271500062257626
"Cpt2",0.0271365081293194
"Mccc1",0.0271239233535704
"Lrpap1",0.0271135691025009
"Chd9",0.0270920171741942
"Ints4",0.0270878659326327
"Arhgap10",0.0270747421466057
"Asns",0.0270481797980436
"Parp2",0.0270444486303802
"Itga7",0.0270341159788525
"Sdhc",0.0270333608813793
"Triqk",0.0270246148241289
"RP23-363M8.1",0.0270218781758525
"RP24-106M14.2",0.0270112575427729
"Gm10269",0.0270066211937984
"Otub1",0.0270042131593867
"Fcho2",0.0270034453608601
"Cryl1",0.027000975418712
"Zfp68",0.026990728692944
"Guca2a",0.0269833090101198
"Tyw5",0.0269829631432734
"Fktn",0.0269818471007822
"Sphk2",0.0269817887308822
"Bmp4",0.0269814767113902
"Eif2s1",0.0269789822542708
"Ppl",0.0269773866444556
"Camk2g",0.0269767363650142
"RP23-37G19.2",0.0269757768285488
"Chchd6",0.0269415849418669
"Pir",0.0269401304604588
"Coq2",0.0269371240871617
"Rnf38",0.0269331197093565
"Ap2m1",0.0269184196146785
"Cwc22",0.0269130036748545
"Mob1b",0.0269083094397753
"Hprt",0.026907266042372
"Ncln",0.0268990209397219
"Sbno2",0.0268974547696895
"Mysm1",0.0268964129626219
"Ppp1r37",0.0268956750390914
"Rsbn1l",0.0268806783019876
"Efna1",0.026879239546585
"Esrp1",0.0268785445788208
"Prpf39",0.0268784096044028
"Prdm2",0.0268683968141822
"Mgrn1",0.0268654964803388
"Stx7",0.0268618039495046
"Akap5",0.026851995547593
"Gab1",0.0268502725445816
"Krit1",0.0268411495070184
"Prpf40b",0.0268314816521893
"Zfp444",0.0268286656323476
"Frat1",0.0268224323807177
"Smim1",0.0268224047747205
"Hdac3",0.0268071872228319
"Hpx",0.0268023594138675
"Cbr1",0.0267951943602867
"Slc18b1",0.0267908329194047
"Sec16a",0.0267902808746137
