"","TF","D","W"
"145","SMARCC2","I",0.0125230615897539
"1187","POLR2A","I",0.0125147672505657
"537","MXI1","I",0.0125135297742319
"6","REST","O",0.0125043871669136
"617","SMC3","I",0.012485878031365
"945","MYC","I",0.0124825270424442
"725","SMC3","I",0.0124816776043494
"77","RXRA","I",0.0124797454544987
"947","CHD7","I",0.0124708874712446
"428","TAF1","O",0.0124642197855715
"1003","MAZ","I",0.0124544854837682
"742","TAF1","O",0.0124443755935986
"1053","REST","I",0.0124355234431525
"212","TCF12","O",0.0124292088079792
"482","TAF1","O",0.0124213167293608
"178","TCF12","O",0.0124104857103872
"771","USF2","I",0.0124048004978451
"949","GTF2B","I",0.0124035669014109
"585","MXI1","I",0.012369830186745
"453","RAD21","I",0.0123666091035482
"697","CHD2","I",0.0123628320922555
"1243","MYC","I",0.0123581470715075
"851","POLR2A","I",0.0123545492042775
"282","TAF1","O",0.0123485183465724
"173","REST","I",0.0123057417820043
"497","POLR2A","I",0.0122811578505781
"1213","POLR2A","I",0.0122794725102773
"1151","POLR2A","I",0.0122588190659564
"664","CHD4","O",0.0122544302846793
"891","MYC","I",0.0122472393989557
"895","POLR2A","I",0.0122415127307297
"1093","HCFC1","I",0.0122342145332192
"938","KAT2B","O",0.0122211063269511
"1133","POLR2A","I",0.0122080571530786
"1165","RAD21","I",0.0122063051724639
"703","MXI1","I",0.0122006182519897
"629","MAZ","I",0.0121987160600852
"139","REST","I",0.0121930033551881
"859","POLR2A","I",0.0121911988535252
"779","YY1","I",0.0121868663711022
"1235","MYC","I",0.0121797319944557
"702","TAF1","O",0.0121788278959323
"1031","POLR2A","I",0.0121735998133925
"927","POLR2A","I",0.0121632575948066
"336","CREBBP","O",0.0121465867407377
"923","MXI1","I",0.0121410165141577
"965","RELA","I",0.012139538275335
"837","CHD1","I",0.0121264273832715
"197","BCLAF1","I",0.0121146048225937
"935","ELF1","I",0.0121020259937149
"777","ELF1","I",0.012101875549361
"679","SMC3","I",0.0120977351536876
"1153","CHD1","I",0.0120819646815616
"231","ELF1","I",0.0120714978890418
"277","NFIC","I",0.0120714755691196
"109","REST","I",0.0120110878985414
"1111","REST","I",0.0120105201492496
"751","MAZ","I",0.0120056612953231
"931","POLR2A","I",0.0120012088545069
"839","POLR2A","I",0.011991581434855
"846","PBX3","O",0.0119895818881756
"816","IRF3","O",0.0119874970128634
"1023","POLR2A","I",0.0119765699507699
"695","POLR2A","I",0.0119690113569523
"855","POLR2A","I",0.0119555541217737
"885","MYC","I",0.011953685767495
"1057","MXI1","I",0.0119459867923699
"97","REST","I",0.011937809216901
"1201","POLR2A","I",0.0119238575996749
"1127","POLR2A","I",0.0119198726731702
"345","USF1","I",0.0119167257384069
"515","CTCF","I",0.011911498144425
"981","RELA","I",0.0118981776015627
"823","RCOR1","I",0.0118840555294678
"338","TAF1","O",0.0118441608663193
"363","CTCF","I",0.0118150189523811
"977","USF1","I",0.0118121934374946
"719","E2F4","I",0.0118029324372046
"811","POLR2A","I",0.0118012503791824
"565","CTCF","I",0.0117882947176942
"1195","MYC","I",0.0117843626931626
"418","KDM5B","O",0.0117817069914565
"993","MAZ","I",0.0117785291907165
"575","CHD7","I",0.0117152895709896
"620","IRF3","O",0.011697204398178
"1107","HCFC1","I",0.0116803004482188
"561","CTCF","I",0.011670716107853
"1177","YY1","I",0.0116697682810999
"1089","USF1","I",0.0116635015911738
"268","TAF1","O",0.011640601607474
"545","STAT3","I",0.0116225893370282
"53","FOSL2","I",0.0116181742239978
"817","RAD21","I",0.0116119749688282
"769","BACH1","I",0.0115896963866799
"795","ATF2","I",0.0115760821196587
"489","CTCF","I",0.0115662153442869
"1001","RAD21","I",0.0115540378407885
"971","RAD21","I",0.011551708860086
"379","RAD21","I",0.0115433209063475
"397","NR2C2","I",0.0115392019519807
"857","POLR2A","I",0.0115266652955681
"625","MXI1","I",0.0115182081478638
"963","E2F4","I",0.0115099265975726
"479","CTCF","I",0.0115030679000345
"929","GTF2F1","I",0.0114733728054087
"589","CTCF","I",0.0114681061566652
"431","CTCF","I",0.0114659424419048
"1149","USF1","I",0.011459130120576
"439","CTCF","I",0.0114565678633572
"465","CTCF","I",0.011452714414393
"631","ELF1","I",0.0114329962102444
"249","CTCF","I",0.0114306804722342
"687","RAD21","I",0.0114286829643078
"319","RCOR1","I",0.0114275709008093
"464","TAF1","O",0.0114152507580872
"507","CTCF","I",0.0113673743462901
"181","CTCF","I",0.0113336939605471
"503","CTCF","I",0.0113331789419297
"421","RAD21","I",0.0113285682714087
"523","CTCF","I",0.0113226873769477
"611","MXI1","I",0.0113116680624435
"454","RAD21","O",0.0112836709785559
"327","CTCF","I",0.0112836211998885
"635","MXI1","I",0.0112819537035626
"451","CTCF","I",0.0112774370335424
"1083","MYC","I",0.0112670343625969
"997","ELF1","I",0.0112645074821294
"813","GTF2F1","I",0.011259101921306
"531","CTCF","I",0.0112527434871627
"555","CTCF","I",0.0112487633855747
"377","CTCF","I",0.0112474804280615
"603","ATF2","I",0.0112401503969439
"113","NR2C2","I",0.0112393589010268
"669","MAZ","I",0.0112349087180646
"491","CTCF","I",0.0112287844665159
"1069","MYC","I",0.0112091366155865
"1079","RCOR1","I",0.011208864555694
"767","RCOR1","I",0.0112056347528275
"402","KDM5B","O",0.0112039987271443
"933","ZC3H11A","I",0.0112018167355297
"156","IRF3","O",0.0111916143779788
"359","CTCF","I",0.0111913240747186
"381","USF1","I",0.0111823065413988
"223","NR2C2","I",0.0111796849484782
"210","TCF12","O",0.0111673271695421
"633","CTCF","I",0.0111617603272442
"255","YY1","I",0.011154392969329
"403","BACH1","I",0.0111399764053658
"313","CTCF","I",0.0111335980384723
"355","CHD1","I",0.0111096000701372
"246","TCF12","O",0.0110980773679421
"918","ZKSCAN1","O",0.0110934194733356
"119","RAD21","I",0.0110878082120603
"373","CTCF","I",0.0110773961364276
"667","YY1","I",0.0110595204969659
"581","REST","I",0.011041595203672
"995","E2F4","I",0.0110352440960077
"659","CTCF","I",0.0110349372848906
"781","RCOR1","I",0.0110323249210047
"569","CTCF","I",0.0110279587832548
"385","CTCF","I",0.0110226704717615
"425","CTCF","I",0.0110159311739664
"793","USF1","I",0.011011878748596
"567","GTF2F1","I",0.0110035781798914
"449","CTCF","I",0.0109975939614885
"198","BCLAF1","O",0.0109975798948079
"1137","CTCF","I",0.0109874930288098
"818","RAD21","O",0.0109718200121401
"437","CTCF","I",0.010965929526531
"405","CTCF","I",0.0109589643746757
"1197","RCOR1","I",0.0109462495988684
"613","CTCF","I",0.0109392561861591
"422","RAD21","O",0.0109333092718862
"299","CTCF","I",0.0109320881985553
"755","CTCF","I",0.010919550396511
"1211","CTCF","I",0.0109095469522554
"221","RAD21","I",0.0109052541189612
"787","CTCF","I",0.0108921571379368
"955","ELK4","I",0.0108866522185514
"1061","USF1","I",0.010885071338972
"535","CTCF","I",0.0108832821363319
"65","FOSL2","I",0.010859762520717
"1008","RAD21","O",0.0108561396530236
"1159","USF1","I",0.0108543891604506
"1065","USF1","I",0.0108520526060435
"1009","CTCF","I",0.0108351650546705
"108","TAF1","O",0.0108350471876166
"294","TCF12","O",0.010827540030501
"307","CTCF","I",0.0108215977945029
"1155","CTCF","I",0.0108093549020003
"295","YY1","I",0.0107988599199135
"571","CTCF","I",0.0107570450906374
"101","ZC3H11A","I",0.0107515337836726
"380","RAD21","O",0.0107359677457527
"467","CTCF","I",0.0107321047082308
"939","CTCF","I",0.0107319243802599
"1085","USF1","I",0.0107273944004104
"1145","CTCF","I",0.0107209534619694
"747","CTCF","I",0.0107109153583159
"540","RAD21","O",0.0106827819503727
"317","RCOR1","I",0.0106565244125186
"953","ELK4","I",0.0106540497422747
"473","CTCF","I",0.0106525480340557
"1166","RAD21","O",0.0106408427770242
"261","CTCF","I",0.010629254721219
"120","RAD21","O",0.010620426466297
"287","CTCF","I",0.0106172237413694
"219","CTCF","I",0.0106138659099099
"321","CTCF","I",0.0106126742493336
"121","CTCF","I",0.0106041310746056
"447","YY1","I",0.0105970923638999
"251","ELF1","I",0.0105934957562798
"399","CTCF","I",0.0105842929111995
"1185","CTCF","I",0.0105822519148703
"675","SIRT6","I",0.0105624433793822
"1106","USF2","O",0.0105525234275667
"607","CTCF","I",0.0105495449605904
"1013","CTCF","I",0.0105447918555961
"485","CTCF","I",0.0105420977207072
"847","E2F4","I",0.0105302123665342
"1091","CTCF","I",0.0105283788610916
"499","CTCF","I",0.0105148086232461
"1063","E2F4","I",0.0105140447365063
"1059","HCFC1","I",0.0105098570024336
"653","CTCF","I",0.0105084421933442
"1217","CTCF","I",0.0105067750191141
"445","BCLAF1","I",0.0105066077188624
"433","CTCF","I",0.0105030444570202
"429","NFIC","I",0.010501095299931
"772","USF2","O",0.0104980677735409
"477","CTCF","I",0.010462224223149
"729","SIRT6","I",0.0104607698412726
"271","CTCF","I",0.0104334499061031
"1223","CTCF","I",0.0104263960372037
"41","FOSL2","I",0.0104081095486184
"759","CTCF","I",0.0104035803789475
"1161","CTCF","I",0.0103954659020917
"753","CTCF","I",0.0103891697335323
"1096","USF2","O",0.0103885795485928
"85","NR2C2","I",0.0103474590879034
"1049","YY1","I",0.0103440635855826
"1007","RAD21","I",0.0103430367602272
"146","SMARCC2","O",0.0103380395429559
"519","CTCF","I",0.0103214682632612
"726","SMC3","O",0.0103104812375543
"199","YY1","I",0.0103072798952052
"222","RAD21","O",0.010304735995699
"423","CTBP2","I",0.010303324330401
"972","RAD21","O",0.0102992148467076
"688","RAD21","O",0.010276001457964
"1143","CTCF","I",0.0102735482376618
"761","CTCF","I",0.0102547137212176
"655","CTCF","I",0.0102488208914093
"658","RAD21","O",0.0102476010053061
"819","STAT3","I",0.0102434526596122
"836","USF2","O",0.0102423935078599
"315","CTCF","I",0.0102398551506961
"395","CTCF","I",0.0102211363033632
"547","CTCF","I",0.0102147094519583
"96","E2F4","O",0.0101962920810353
"680","SMC3","O",0.010180349036442
"311","FOSL2","I",0.0101791540735764
"807","HCFC1","I",0.0101752153342557
"329","SMC3","I",0.0101669549090315
"1002","RAD21","O",0.0101555292074878
"1219","CTCF","I",0.0101378859858461
"841","CTCF","I",0.0101352290327006
"922","USF2","O",0.010126247556929
"874","USF2","O",0.0101233797832849
"848","E2F4","O",0.0101166272986143
"192","PML","O",0.01011658691833
"323","YY1","I",0.0101159758166561
"258","PML","O",0.0101057568725082
"501","CTCF","I",0.0101035025296081
"583","CTCF","I",0.0100949544789538
"483","CTCF","I",0.0100919297639228
"446","BCLAF1","O",0.0100890321184124
"415","CTCF","I",0.0100445723888478
"263","CTCF","I",0.0100435200754472
"487","CTCF","I",0.0100434405511402
"472","PML","O",0.0100294639652445
"732","USF2","O",0.0100278498696853
"1157","YY1","I",0.0100219028313092
"1064","E2F4","O",0.0100157873419764
"875","CTCF","I",0.00999049051919947
"914","TBL1XR1","O",0.00997021356889603
"601","CTCF","I",0.00996806217166379
"496","SMC3","O",0.00996657873632091
"13","REST","I",0.00996425267002496
"888","SMARCB1","O",0.00995079827640167
"196","E2F4","O",0.00993041296518773
"713","CTCF","I",0.00992898961816971
"709","CTCF","I",0.00990162168595712
"943","CTCF","I",0.0098819719966722
"833","CTCF","I",0.00987860923740045
"720","E2F4","O",0.00986547864926571
"618","SMC3","O",0.00986540102478676
"203","YY1","I",0.00984545830410119
"639","CTCF","I",0.00982228172401641
"1189","CTCF","I",0.00980133087746501
"996","E2F4","O",0.00978933240878936
"627","CTCF","I",0.00977361076581035
"1207","STAT3","I",0.0097728247462181
"215","SMC3","I",0.00976106902944229
"957","CTCF","I",0.0097282380751787
"302","SP1","O",0.00971806858251117
"240","MTA3","O",0.00971360513963927
"718","SMC3","O",0.00968239095724734
"17","ESRRA","I",0.00967619054224668
"941","CTCF","I",0.0096741338158196
"964","E2F4","O",0.00967157017645068
"553","CTCF","I",0.00965951679723065
"649","CTCF","I",0.0096528604440519
"330","SMC3","O",0.00962765089159821
"1018","UBTF","O",0.00962459060080029
"789","ATF1","I",0.00957621873812607
"1231","CTCF","I",0.00956595063347033
"505","CTCF","I",0.00951973592428964
"597","CTCF","I",0.00951041317805281
"216","SMC3","O",0.00949319788315689
"661","SMARCC1","I",0.00947554072885213
"693","CTCF","I",0.0094722351904173
"1200","TBL1XR1","O",0.00947216793659109
"460","SP1","O",0.0094706949887985
"657","RAD21","I",0.00946182424584915
"615","CTCF","I",0.00940175745431305
"95","E2F4","I",0.00934795903725271
"595","CTCF","I",0.0093349234660019
"666","SP1","O",0.00931596076448069
"361","CTCF","I",0.00931162222624254
"392","SP4","O",0.00927817262821509
"1125","CTCF","I",0.00925059721330134
"310","POLR2A","O",0.00924137060717199
"16","RXRA","O",0.00921316266013813
"513","REST","I",0.00920651736128075
"260","SP1","O",0.00920466834371147
"577","CTCF","I",0.00919135385320506
"717","SMC3","I",0.00918075204361936
"441","CTCF","I",0.00916617665767443
"475","CTCF","I",0.00906950904552506
"887","SMARCB1","I",0.00906910128922911
"704","MXI1","O",0.00903749652169023
"1026","UBTF","O",0.00894217102372628
"217","KAT2A","I",0.00885043556295725
"796","ATF2","O",0.0088115492297677
"1164","UBTF","O",0.00879696086741355
"195","E2F4","I",0.00875705941703896
"612","MXI1","O",0.00867011223552391
"604","ATF2","O",0.00860156638988966
"538","MXI1","O",0.00857473302075902
"626","MXI1","O",0.00854087700133833
"517","TBP","I",0.0085332902288304
"980","POLR2A","O",0.00852853841928939
"185","ESRRA","I",0.00851995743793302
"863","TBP","I",0.00850903968457129
"676","SIRT6","O",0.00848102184391111
"1104","POLR2A","O",0.00844865388407535
"586","MXI1","O",0.00843300568115489
"1033","SP2","I",0.00842008229435717
"734","MXI1","O",0.00839421680629147
"1035","TBP","I",0.00829505306063916
"1030","POLR2A","O",0.00828117933984169
"568","GTF2F1","O",0.00827978160057414
"383","SP2","I",0.00827774062371585
"90","ZC3H11A","O",0.00826801634888314
"1058","MXI1","O",0.00825211304207544
"1128","POLR2A","O",0.00822646188887431
"805","KAT2A","I",0.00822454803369486
"730","SIRT6","O",0.00822357584191149
"932","POLR2A","O",0.00819622436320608
"1198","RCOR1","O",0.0081812392285711
"924","MXI1","O",0.00816134727670846
"234","ZC3H11A","O",0.0081600290551674
"843","TBP","I",0.00815171673760095
"908","POLR2A","O",0.00815165588826362
"254","POLR2A","O",0.00814606502576723
"1202","POLR2A","O",0.00812420335279108
"882","POLR2A","O",0.00811661087915625
"1024","POLR2A","O",0.00810844703391474
"862","POLR2A","O",0.00810779099826291
"928","POLR2A","O",0.00810538841797353
"1038","POLR2A","O",0.00809824702271074
"711","TBP","I",0.00809718269559799
"856","POLR2A","O",0.00808587666879947
"636","MXI1","O",0.00805246217589329
"1240","POLR2A","O",0.00804823629525577
"1081","TBP","I",0.00804615171005909
"1040","POLR2A","O",0.00802494513254046
"1238","POLR2A","O",0.00802395911298878
"894","POLR2A","O",0.00801990786366287
"376","SP1","O",0.00801989810739034
"1226","POLR2A","O",0.00801862850979043
"858","POLR2A","O",0.00801402077163366
"1134","POLR2A","O",0.00800119947349122
"708","POLR2A","O",0.00800110613328188
"1242","POLR2A","O",0.00798261171237462
"1012","POLR2A","O",0.00795567929869001
"930","GTF2F1","O",0.00795074773430554
"840","POLR2A","O",0.00794308894911467
"320","RCOR1","O",0.00794082790741148
"78","RXRA","O",0.00792656161727774
"1246","POLR2A","O",0.00791443890345457
"906","POLR2A","O",0.0079100116080359
"824","RCOR1","O",0.00789775377820227
"1194","POLR2A","O",0.00787644973439027
"1080","RCOR1","O",0.00787420457992013
"646","POLR2A","O",0.00785883251175935
"235","SP2","I",0.00783224501676722
"700","POLR2A","O",0.00782682961262814
"1032","POLR2A","O",0.00782305582339685
"671","TBP","I",0.0078029501883814
"782","RCOR1","O",0.00778653315912304
"1068","POLR2A","O",0.00777581576755938
"1214","POLR2A","O",0.00774726529109963
"1100","POLR2A","O",0.00774693099732375
"1021","NRF1","I",0.00771819333875295
"896","POLR2A","O",0.00770323295383718
"852","POLR2A","O",0.00769354581689769
"768","RCOR1","O",0.00769055396612823
"791","NRF1","I",0.00768438775050374
"910","POLR2A","O",0.00768103114799989
"1152","POLR2A","O",0.00765913128011711
"696","POLR2A","O",0.00763567930059368
"870","POLR2A","O",0.00762343279175051
"93","BATF","I",0.00761790234731804
"985","NRF1","I",0.00758852549153652
"969","NRF1","I",0.00758667372790741
"1188","POLR2A","O",0.00758074843971699
"812","POLR2A","O",0.00756061519180651
"984","POLR2A","O",0.00753008771252983
"398","NR2C2","O",0.00750761140441799
"224","NR2C2","O",0.00749081486697446
"814","GTF2F1","O",0.00748717076931691
"897","NRF1","I",0.00748094844285908
"498","POLR2A","O",0.00747965589346877
"102","ZC3H11A","O",0.00744981723448234
"76","RXRA","O",0.00743843429984116
"114","NR2C2","O",0.00743457464007107
"785","NRF1","I",0.00736429186032655
"318","RCOR1","O",0.00732788156180351
"920","POLR2A","O",0.00730181974249106
"662","SMARCC1","O",0.00727350438624477
"860","POLR2A","O",0.00723705708787434
"125","TAL1","I",0.00719372381827252
"455","KDM4A","I",0.00696996106336971
"1117","KAT2A","I",0.00695889153682158
"1113","KAT2A","I",0.00690855231607885
"86","NR2C2","O",0.00687826830502544
"161","TAL1","I",0.00681493417617442
"1051","TAL1","I",0.00680271179790637
"934","ZC3H11A","O",0.00676579233991071
"5","REST","I",0.0067214643217012
"218","KAT2A","O",0.00665726177957018
"790","ATF1","O",0.00661503400513715
"954","ELK4","O",0.00659155914390795
"956","ELK4","O",0.00658874186956131
"163","TAL1","I",0.00658853343573558
"189","TAL1","I",0.00658731988468855
"871","TAL1","I",0.00602311833962936
"898","NRF1","O",0.00590600331202741
"792","NRF1","O",0.00589033818633822
"18","ESRRA","O",0.00573351925783193
"970","NRF1","O",0.00573051392784089
"786","NRF1","O",0.00567743167821496
"54","FOSL2","O",0.00561356882503734
"986","NRF1","O",0.00559114208811693
"806","KAT2A","O",0.00558135935102054
"1022","NRF1","O",0.0055528594744966
"66","FOSL2","O",0.00548827751049887
"8","RXRA","O",0.00546145912487568
"42","FOSL2","O",0.00544966476399023
"186","ESRRA","O",0.00539121259803821
"236","SP2","O",0.00536467164232417
"712","TBP","O",0.00536013873221976
"864","TBP","O",0.00535983314885041
"1034","SP2","O",0.00534165073951129
"1082","TBP","O",0.00532514740436857
"126","TAL1","O",0.00529711987404554
"384","SP2","O",0.00526918045325374
"312","FOSL2","O",0.00520764641655801
"1036","TBP","O",0.0051707555620218
"844","TBP","O",0.00506250506679719
"672","TBP","O",0.00505989896598865
"164","TAL1","O",0.00502924575472249
"518","TBP","O",0.00495974023833282
"1114","KAT2A","O",0.00493382177382746
"162","TAL1","O",0.00491424279256213
"865","SIN3A","I",0.00476139061595318
"1052","TAL1","O",0.00475458125989377
"1118","KAT2A","O",0.00473440962811017
"103","SIN3A","I",0.00473023250480648
"94","BATF","O",0.00471130540327093
"190","TAL1","O",0.00459423086759015
"456","KDM4A","O",0.00454510933533159
"529","SIN3A","I",0.00447585967149743
"179","SIN3A","I",0.00446167097232359
"557","SIN3A","I",0.00445866069050824
"1055","SIN3A","I",0.00442965508995293
"1045","SIN3A","I",0.0042822845557689
"959","SIN3A","I",0.00422370393973736
"872","TAL1","O",0.0041564814226079
"131","SIN3A","I",0.00412463359759372
"187","SIN3A","I",0.00407010813688749
"279","SIN3A","I",0.00405656287607104
"183","SIN3A","I",0.00378445407739338
"132","SIN3A","O",0.00353834878651653
"104","SIN3A","O",0.00345441370932032
"180","SIN3A","O",0.00344656893457475
"1056","SIN3A","O",0.00339964078078806
"530","SIN3A","O",0.00338067588154312
"184","SIN3A","O",0.00327840453048869
"280","SIN3A","O",0.00318355324379328
"558","SIN3A","O",0.00315867871918621
"188","SIN3A","O",0.00314740087884805
"1046","SIN3A","O",0.00311475661086674
"866","SIN3A","O",0.00309964403460021
"960","SIN3A","O",0.00302795027785753
