"","Cftr","Akap7","Zranb1","Krcc1","Mta1","Rps8"
"ODC1",0.833400137158675,-0.254122333856754,0.939412333893566,0.235951936689477,-0.222737392698643,-0.000550875902034301
"ODF2",0.706881196404752,-0.247200365123052,-0.824260137402587,0.181332566475341,-0.511325001026896,-0.109947641963447
"OGDH",0.90218793129277,-0.307894548092295,0.965826972674862,0.557382226015939,0.54953421684018,0.333823527760764
"OGFOD2",-1.21366974791347,-0.246250413680699,-0.973977469540792,-1.18292190402384,-0.490159651006923,-1.16818764407946
"OGFOD3",0.731869016406881,-0.247116168482146,-0.876700515037281,0.19050593867882,-0.533252588108662,-0.0582245047646268
"OGFR",0.137228383611436,-0.246759587827722,-1.06037736351061,-0.141125731810935,-0.517153046254858,-0.249750063791043
"OGFRL1",-1.22148511359288,-0.246423418704508,-1.00947394655467,-1.20450199827787,-0.52852199521018,-1.19097998418146
"OGT",0.543596925467873,-0.25492742969432,-0.357052206101888,0.447182496073431,-0.235234600621926,0.170613046739617
"OLA1",0.48700550712899,0.890552882697049,1.42054350886439,0.864721907969676,4.17465612079637,1.20639343594469
"OLFR77",0.51202765483855,0.664484299010857,0.966443455181216,0.839915158017817,3.59938840986064,1.18404959579638
"OMA1",0.325108338397014,0.142194778543922,-0.247975337083226,0.665645616722291,-0.186040777883266,0.53388683692858
