"gene","distance","Z","FC","p.value","p.adj"
"Rps13",1.55680397307049e-07,1.77077765254832,6.23322421046669,0.0125375252361106,0.362916578709558
"mt-Co1",1.55434418542648e-07,1.76925793705426,6.21354248383443,0.0126776683982864,0.363416431193089
"Tmem256",1.55394170193314e-07,1.76900907860155,6.21032501820197,0.0127007308973205,0.363416431193089
"Rps12",1.55301444174523e-07,1.76843553838587,6.20291564239495,0.0127540047329399,0.363416431193089
"Olfml3",1.55258080629766e-07,1.76816722105156,6.19945214778394,0.0127789861678014,0.363416431193089
"Calr",1.5503982815018e-07,1.76681578890935,6.1820347639981,0.0129053784762595,0.365408183581076
"Tmsb4x",1.54567645442258e-07,1.76388646429941,6.14443662056673,0.013182615627434,0.3716351292534
"Abi3",1.54452027298813e-07,1.76316803414651,6.13524785850363,0.0132512970370729,0.371954155793856
"Glul",1.53899872942845e-07,1.75973073092513,6.09146017018414,0.0135836783215054,0.379640388951038
"Rps23",1.53768875279927e-07,1.75891369875106,6.08109463289064,0.01366360805274,0.379802169155087
"Snrpg",1.5366148107007e-07,1.75824343989363,6.07260336579765,0.0137294454739073,0.379802169155087
"Rpl10a",1.53603360395553e-07,1.75788053644689,6.06801045086821,0.0137651927438997,0.379802169155087
"Sec24b",1.5338815579332e-07,1.75653578965516,6.05101929927182,0.0138982715388999,0.381849121433166
