"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Hsdl2",7.1766900507614e-71,-0.0878787386767534,0.263,0.56,3.94007460476852e-66
"Dnajc2",7.22664959213749e-71,0.0183818557294142,0.452,0.692,3.9675028925794e-66
"Ocln",7.26880652824345e-71,-0.0494541279009668,0.322,0.607,3.99064747207094e-66
"Tcta",7.43112821479079e-71,0.00651845207450305,0.24,0.439,4.07976370120229e-66
"Slc52a2",7.44123953632624e-71,-0.0314240316743095,0.21,0.447,4.08531491783847e-66
"Impa2",7.55542435795287e-71,0.00122680670598735,0.302,0.523,4.14800352675971e-66
"Akap8",7.56305817706737e-71,-0.00332363366015637,0.24,0.45,4.15219456979176e-66
"Ltv1",7.61921150762479e-71,0.0237402878885973,0.234,0.413,4.18302330980108e-66
"Ubac2",7.63954482106295e-71,-0.00625550656709323,0.326,0.57,4.19418650221177e-66
"Mex3c",7.7260041613667e-71,-0.0196402411937503,0.2,0.434,4.24165354463193e-66
"Cdc42se2",7.74915788368369e-71,-0.0322683854128035,0.205,0.446,4.25436516972118e-66
"Nsmce2",7.84770465793968e-71,0.0391598727266136,0.233,0.41,4.30846833425547e-66
"Abhd14b",8.31329470864401e-71,0.00141645979718852,0.562,0.826,4.56408192799265e-66
"Cstb",8.3564493706805e-71,0.033998018418089,0.669,0.9,4.5877742689973e-66
"Stag2",8.71739179185424e-71,-0.0082607582572633,0.287,0.528,4.7859352676459e-66
"Usp22",9.04942294119216e-71,-0.048286500606083,0.259,0.521,4.96822368894391e-66
"Ndfip1",9.16759067407659e-71,0.00552794705021831,0.336,0.6,5.03309895597479e-66
"Sgpp1",9.19458886320345e-71,-0.0378223808780257,0.179,0.41,5.04792123178733e-66
"Cds2",9.19504920846391e-71,-0.0653192851597608,0.254,0.541,5.04817396593877e-66
"Ndufaf3",9.27468322707486e-71,0.0885659353403646,0.447,0.623,5.09189383849637e-66
"Pih1d1",9.60284410301141e-71,0.012108496204905,0.352,0.594,5.27205744099429e-66
"Camsap3",9.62890158081712e-71,-0.00972203410933065,0.268,0.519,5.28636325688441e-66
"Usp48",9.87268055257616e-71,-0.00815895235964614,0.239,0.463,5.42020035016984e-66
"BC005537",9.9603373132122e-71,-0.100486445283354,0.561,0.879,5.46832478832663e-66
"Chd1",9.96744636800107e-71,0.0222635055213671,0.269,0.486,5.47222773049627e-66
"Ppp1r2",9.9915767006099e-71,-0.00453453399729242,0.559,0.825,5.48547552440184e-66
"2510002D24Rik",1.01684784867626e-70,0.0386756253252318,0.323,0.52,5.58259637401755e-66
"Chrac1",1.01888693127802e-70,0.0496397529060588,0.355,0.548,5.59379114140947e-66
"Ccdc88c",1.06408768822299e-70,0.0100518779221756,0.282,0.5,5.84194781711303e-66
"Xrn2",1.06601597358621e-70,0.0144654703095424,0.501,0.749,5.85253429658566e-66
"Adck5",1.10562919650905e-70,-0.00333621182612298,0.58,0.852,6.07001485175433e-66
"Ddc",1.10590745828378e-70,-0.00882661243524085,0.275,0.504,6.07154253672378e-66
"Tmem106a",1.11051777860396e-70,-0.0342604859469612,0.235,0.49,6.0968536563136e-66
"Brd9",1.14091629741968e-70,-0.00799198782888055,0.228,0.457,6.26374456446378e-66
"Psd4",1.17307988552688e-70,-0.0516358455646989,0.141,0.386,6.44032587953113e-66
"Cwc15",1.20414820323232e-70,-0.00631462811598926,0.588,0.85,6.61089405056577e-66
"Msrb1",1.25120536948692e-70,0.0376996596686011,0.533,0.769,6.86924259902012e-66
"Wdr44",1.25358883316327e-70,-0.00921105908503297,0.215,0.442,6.88232805294966e-66
"Psmd12",1.25756029334918e-70,0.017888944236961,0.542,0.788,6.90413176651635e-66
"Aga",1.29030309176616e-70,-0.073504036012582,0.292,0.575,7.08389300410541e-66
"Mmaa",1.35970520560913e-70,-0.0213149763002842,0.204,0.43,7.46491754931467e-66
"Gyg",1.37550221540968e-70,0.00459486775493931,0.216,0.417,7.5516447128207e-66
"Pole4",1.39165297572751e-70,-0.0142130316862754,0.261,0.483,7.64031400204161e-66
"Acaca",1.39926518521629e-70,0.0115164459494193,0.23,0.43,7.68210579335595e-66
"Zdhhc13",1.42508000826328e-70,-0.113408625808837,0.423,0.755,7.82383175336622e-66
"Ccdc186",1.43238828042278e-70,-0.020658484996509,0.29,0.54,7.86395489834913e-66
"Scnm1",1.48833069169541e-70,0.00584539466181458,0.204,0.407,8.17108433047698e-66
"Dyrk2",1.51785546644153e-70,-0.0727760389989342,0.361,0.667,8.33317829631063e-66
"Sdhaf4",1.52169639318807e-70,0.0258724451626143,0.325,0.548,8.35426536824183e-66
"Efnb2",1.52422937250199e-70,-0.0833436023701959,0.336,0.644,8.3681716779732e-66
"Secisbp2l",1.54063931619277e-70,-0.0600245605844023,0.298,0.58,8.45826390982993e-66
"Prkca",1.54764387331262e-70,-0.0484636186644236,0.494,0.792,8.49671962887364e-66
"4833439L19Rik",1.5565316290139e-70,-0.148357926220399,0.545,0.88,8.54551429644923e-66
"Mkl2",1.60032834573657e-70,0.00704802966253909,0.242,0.449,8.78596265092835e-66
"Smurf2",1.60105594165766e-70,-0.071743593436848,0.198,0.47,8.78995722529474e-66
"Phip",1.61162674967099e-70,-0.00254797167341619,0.311,0.55,8.84799201836872e-66
"Cfl2",1.61247405447128e-70,-0.000201659338450733,0.326,0.571,8.85264380645275e-66
"Nostrin",1.64947080131228e-70,-0.0157020709869423,0.423,0.692,9.05575964628452e-66
"Fbxl3",1.66262465901116e-70,-0.023105921869523,0.292,0.551,9.12797564043717e-66
"Arid4b",1.68509809235805e-70,0.0328062505376056,0.448,0.674,9.25135703685495e-66
"Nubp2",1.72651839901495e-70,0.0101327064714961,0.246,0.447,9.47875866243196e-66
"Spag7",1.74962189212788e-70,-0.0282277940446765,0.28,0.536,9.6055991499713e-66
"Kpna1",1.77109341517804e-70,-0.0501313450890257,0.188,0.436,9.72347995866894e-66
"Wasf2",1.80540972475884e-70,0.0520455283547313,0.525,0.752,9.91187992989851e-66
"Tmem128",1.81221621582316e-70,-0.00482695812908979,0.386,0.64,9.94924824649076e-66
"Blvra",1.83820647391518e-70,0.0195501092044502,0.264,0.464,1.00919373624417e-65
"Eif2ak1",1.85270176449154e-70,-0.0390663880329668,0.187,0.415,1.0171517957235e-65
"Stoml2",1.85502407823168e-70,0.06019920880445,0.508,0.718,1.01842676918997e-65
"Aff1",1.85622758639514e-70,-0.0525623651799105,0.197,0.457,1.0190875072068e-65
"Itch",1.95045508984447e-70,-0.049469562232794,0.263,0.53,1.07081934887551e-65
"Spg7",1.96466030075434e-70,-0.0379837150878544,0.469,0.758,1.07861815171714e-65
"Mrps23",1.98393371654461e-70,0.0284910698816214,0.575,0.815,1.08919944972016e-65
"Kdf1",1.99493183102043e-70,-0.0591095539281149,0.161,0.415,1.09523752454853e-65
"Chtf8",2.07263743403793e-70,-0.00149625023621641,0.274,0.496,1.13789867766116e-65
"Mycbp2",2.10336723509465e-70,-7.04616842464034e-05,0.318,0.548,1.15476964573932e-65
"Naxe",2.12918866165241e-70,0.0425638243998131,0.644,0.876,1.16894586713379e-65
"Inpp5a",2.13395044236627e-70,-0.0610254568181472,0.187,0.453,1.17156013236351e-65
"Gse1",2.138975754803e-70,-0.0308169171154366,0.279,0.537,1.17431907914439e-65
"Wtap",2.20594990589237e-70,-0.000655657248347818,0.288,0.524,1.21108855783397e-65
"Ankrd13c",2.22731873812245e-70,-0.0089481422976122,0.26,0.494,1.22282026041661e-65
"Sec61a1",2.25259106285517e-70,-0.0441650404919643,0.543,0.835,1.23669501941812e-65
"Prkcd",2.27100357751364e-70,-0.0882909035632254,0.156,0.426,1.24680367409076e-65
"Rnf103",2.31636115880344e-70,0.00775840774063785,0.366,0.623,1.27170543979467e-65
"Nudcd3",2.31647583762926e-70,-0.0640841016464782,0.306,0.598,1.27176839961684e-65
"Pdss1",2.35057407851084e-70,0.0572393926629111,0.438,0.645,1.29048867484323e-65
"Atg4b",2.3506897543507e-70,-0.0270726927622645,0.225,0.463,1.29055218203608e-65
"Eif3k",2.40834039264614e-70,0.310278570601775,0.902,0.962,1.32220295896666e-65
"Slk",2.41459654552825e-70,-0.00368631674139497,0.509,0.776,1.32563764946046e-65
"Sgta",2.51997803246152e-70,0.00904666278123301,0.565,0.821,1.3834931396017e-65
"Tm9sf4",2.53280596950581e-70,-0.0527021600708361,0.508,0.799,1.39053580531838e-65
"Pmm1",2.54199008606986e-70,0.02988939587882,0.421,0.654,1.39557797715321e-65
"Pin4",2.57290722396486e-70,0.0162695392132312,0.416,0.668,1.41255179502895e-65
"Cyb561d2",2.57346503081559e-70,-0.00492634655778301,0.237,0.449,1.41285803656807e-65
"Clic5",2.593800027131e-70,-0.105177259346483,0.153,0.437,1.42402215289519e-65
"Fbxo22",2.61663650210491e-70,-0.023743401149406,0.269,0.514,1.43655960602062e-65
"Fam53a",2.66969168878579e-70,-0.000196308790300581,0.254,0.474,1.46568743406029e-65
"Gm8648",2.69102782767496e-70,-0.12586235357105,0.577,0.897,1.47740118767183e-65
"Imp4",2.70221229040884e-70,0.022069652593212,0.37,0.593,1.48354156955736e-65
"Trpm7",2.71674180133485e-70,0.00402078128770289,0.35,0.584,1.49151841635085e-65
"Rap1b",2.75429820893605e-70,-0.00809272271679362,0.609,0.87,1.51213725968798e-65
"Cfap20",2.76232151265082e-70,-0.0183325236897013,0.264,0.494,1.51654213366043e-65
"Met",2.79985236193359e-70,-0.0350822952064497,0.178,0.407,1.53714694522516e-65
"Sarnp",2.81126589541276e-70,0.0677734851743866,0.516,0.725,1.54341308924056e-65
"Mtmr11",2.83173279323983e-70,-0.0722694798873622,0.328,0.624,1.5546496208166e-65
"Fbxl14",2.86392040672977e-70,-0.0351947169388865,0.195,0.425,1.57232094249871e-65
"Hsd3b2",2.87363800129712e-70,-0.106285600815275,0.051,0.293,1.57765599909213e-65
"Nat9",2.89311856966193e-70,0.0141361609519639,0.24,0.432,1.58835102593009e-65
"Arih2",2.91046458176408e-70,-0.0391859138399493,0.213,0.47,1.5978741600343e-65
"F2rl1",2.91935072466296e-70,-0.0877015127970768,0.259,0.568,1.60275274134721e-65
"Farsb",2.97285374344639e-70,0.0125279014573594,0.393,0.634,1.6321264336895e-65
"Utp3",3.00913714259035e-70,0.00231054486964644,0.337,0.571,1.65204638265353e-65
"Tex261",3.06360715312124e-70,0.0162334268047356,0.65,0.899,1.68195096313509e-65
"Kdm6b",3.06551729445797e-70,-0.0337913358687348,0.3,0.563,1.68299964983037e-65
"Dnaja3",3.08268037409739e-70,-0.0141955405913907,0.384,0.648,1.69242235218321e-65
"Cisd2",3.13659606693992e-70,-0.000821037946950542,0.575,0.835,1.72202260671069e-65
"Snx27",3.15258622342548e-70,-0.072026904627972,0.195,0.469,1.73080136252282e-65
"Cnep1r1",3.22762168313259e-70,-0.00863036537636924,0.191,0.399,1.77199658025662e-65
"Hacd3",3.25246406571432e-70,-0.0328305075934595,0.19,0.42,1.78563529671782e-65
"Pdia4",3.28046611066973e-70,-0.0959077697694689,0.305,0.608,1.80100869941879e-65
"Lzts2",3.33012319103267e-70,-0.0235230421036816,0.268,0.5,1.82827093310884e-65
"Gan",3.41396356967887e-70,0.00199192329843037,0.226,0.426,1.8743001393894e-65
"Herpud2",3.44129833578888e-70,-0.0404819824156894,0.185,0.42,1.88930719933145e-65
"Cks2",3.65967163828267e-70,0.0701344339425954,0.533,0.739,2.00919632613357e-65
"Jakmip1",3.66693705001537e-70,-0.00623769284805925,0.34,0.581,2.01318510982894e-65
"Yes1",3.67222194640129e-70,-0.0162826238495619,0.282,0.527,2.01608657079377e-65
"Polr2l",3.82447442760904e-70,-0.0420833303148761,0.205,0.45,2.09967470550164e-65
"Timm44",4.00655320856232e-70,-0.0550991731590199,0.49,0.783,2.1996377770328e-65
"Blnk",4.00810748916537e-70,-0.0612165034372596,0.516,0.811,2.20049109262668e-65
"Lsm12",4.09325286414381e-70,0.0859548213499808,0.639,0.836,2.24723675494359e-65
"Naa10",4.14129509426305e-70,0.0871688445123467,0.56,0.765,2.27361241970136e-65
"Esf1",4.2302417978e-70,-0.0285042129731636,0.293,0.544,2.32244504941018e-65
"Nck1",4.37687295020544e-70,-0.0205532233603512,0.226,0.459,2.40294701839229e-65
"Arap2",4.38065138341992e-70,-0.0197983830809647,0.423,0.689,2.40502141601137e-65
"Tmco3",4.47190608722436e-70,-0.0507268929144797,0.216,0.479,2.45512116094704e-65
"Dnajc8",4.5465511307138e-70,0.0213558837223818,0.493,0.739,2.49610203627318e-65
"Coa4",4.68053073172239e-70,0.0300863345007905,0.301,0.501,2.56965817702291e-65
"Lmf1",4.94549282910066e-70,-0.00692517925335046,0.221,0.43,2.71512501810455e-65
"Fam84b",5.00553405220568e-70,-0.0636557624673216,0.16,0.422,2.74808825000144e-65
"Zmym5",5.11406157952979e-70,-0.0472255126790846,0.183,0.443,2.80767094777765e-65
"Eipr1",5.13782407101686e-70,-0.0330017488635551,0.194,0.425,2.82071679322897e-65
"Pdcd2",5.30556863456631e-70,0.0220078015582121,0.279,0.487,2.91281023606325e-65
"Brd2",5.38660783741897e-70,-0.0746708667695529,0.452,0.758,2.95730156882139e-65
"Ppargc1b",5.38888441527804e-70,-0.0490881564444644,0.511,0.803,2.9585514328318e-65
"Dnlz",5.60760413706926e-70,0.0515212774294823,0.32,0.487,3.0786307472924e-65
"Specc1l",5.67093177198222e-70,-0.0390452240281602,0.222,0.48,3.11339825213596e-65
"Htatip2",5.67195205282965e-70,0.0189680120941432,0.451,0.689,3.11395839652401e-65
"Gmps",5.7300411988727e-70,-0.00469347891220301,0.325,0.56,3.1458499185931e-65
"Slc9a2",5.74687289964749e-70,-0.131414371530989,0.406,0.752,3.15509069063547e-65
"Gmppa",5.92521705235271e-70,0.00059326856818015,0.293,0.523,3.25300341391216e-65
"Mpp5",5.93451795354605e-70,-0.0998902581244789,0.215,0.516,3.25810970167632e-65
"Cyp2j6",6.16427976715516e-70,-0.149071428504353,0.484,0.828,3.38425123496585e-65
"Pdcd7",6.33082881093065e-70,0.00252427413027559,0.185,0.375,3.47568832548903e-65
"Cttnbp2nl",6.59277674431469e-70,-0.0106204455540163,0.275,0.521,3.61950036039621e-65
"Elp5",6.62730925012927e-70,0.0156159340501795,0.253,0.467,3.63845905141347e-65
"Zbtb8os",6.91575920518598e-70,0.0702667664826345,0.455,0.654,3.79682096123916e-65
"Selenok",6.91596615410405e-70,0.0642835025687175,0.687,0.906,3.79693457826467e-65
"Sh2d4a",7.12081576812863e-70,0.01166417252535,0.236,0.432,3.9093990648603e-65
"Gba",7.16924537629908e-70,-0.0245329883953696,0.175,0.392,3.93598740404196e-65
"Slc35g1",7.56729181137101e-70,-0.182142089569987,0.562,0.902,4.1545188773608e-65
"Dnajc19",7.69164077183756e-70,0.0436673642457399,0.534,0.752,4.22278770014654e-65
"Sco2",7.79756122764551e-70,-0.0329805306960433,0.301,0.56,4.28093908958966e-65
"Hexim1",7.87583992847324e-70,-0.0376864501699797,0.244,0.497,4.32391487913109e-65
"Tmem30b",8.41342396968399e-70,-0.117229204873895,0.588,0.903,4.61905389359621e-65
"Pdk3",8.4388771078829e-70,-0.0439475342482059,0.197,0.444,4.63302792099879e-65
"Tns3",9.01894306399179e-70,0.00116095535943522,0.366,0.614,4.95148993156213e-65
"Mrps18c",9.04891597064398e-70,0.0374339239997782,0.569,0.795,4.96794535704325e-65
"Pbx2",9.11052289318628e-70,-0.0698202615111308,0.18,0.446,5.0017681735882e-65
"Cdc26",9.16887208175253e-70,0.0459158074543959,0.437,0.655,5.03380246160295e-65
"Smim26",9.20343120976019e-70,-0.0104805184713421,0.24,0.47,5.05277576847044e-65
"Irf3",9.21722300922861e-70,0.00361772861102977,0.326,0.564,5.0603476042966e-65
"Cenpx",9.61025623467128e-70,0.139784885204751,0.659,0.829,5.27612677539688e-65
"Zfp787",9.67364630929205e-70,0.00293229181949123,0.303,0.528,5.31092856026443e-65
"Zfp598",9.77689972629219e-70,-0.00258308605719881,0.245,0.476,5.36761571873168e-65
"Pgm3",1.00469452956047e-69,0.00943462699545411,0.321,0.553,5.51587343673996e-65
"Mrps33",1.02643553526954e-69,0.0632340403076408,0.64,0.858,5.63523373218333e-65
"Sepsecs",1.07943324921101e-69,-0.029128934492727,0.166,0.387,5.92619648149336e-65
"Slc52a3",1.0924793380898e-69,-0.0638802146272207,0.123,0.356,5.99782081404683e-65
"Foxa1",1.0964398246507e-69,-0.0318651660928919,0.287,0.567,6.01956428131479e-65
"Pdzd8",1.13464978372849e-69,-0.0700595418625005,0.316,0.61,6.22934077764777e-65
"Stim1",1.1706522504652e-69,-0.0694220083808986,0.338,0.632,6.42699792027902e-65
"Hars",1.20011274350266e-69,0.0206855147216048,0.265,0.463,6.58873897310394e-65
"Plekha8",1.2007418719099e-69,-0.0742645465105691,0.341,0.644,6.59219295097256e-65
"Plcd1",1.2119814352726e-69,-0.0321190817028654,0.235,0.483,6.65389927779008e-65
"Capn7",1.21524643334537e-69,-0.0335811784930881,0.201,0.439,6.67182444370942e-65
"Msi2",1.29426347204577e-69,-0.0490700811681447,0.341,0.63,7.10563588787851e-65
"Kpna6",1.30041437680161e-69,-0.0422995568616056,0.194,0.44,7.13940497007851e-65
"Lamp2",1.30774379193648e-69,-0.035314941436954,0.616,0.895,7.17964419211047e-65
"Bloc1s6",1.3144089152812e-69,-0.0215885498253425,0.234,0.462,7.21623638578532e-65
"Neo1",1.37249822164678e-69,-0.059235518932836,0.174,0.427,7.53515248666299e-65
"Ppp5c",1.3855564580708e-69,-0.0512643852651111,0.507,0.799,7.60684351045448e-65
"Gpatch8",1.39523992627523e-69,-0.0100132205453471,0.435,0.694,7.66000671924364e-65
"Dip2a",1.39802578682355e-69,-0.0185697680584718,0.19,0.397,7.67530137223999e-65
"Otulin",1.40909553261004e-69,-0.0381379826317024,0.222,0.463,7.73607538358236e-65
"Ctbp2",1.42415260514025e-69,-0.0521116186713015,0.357,0.642,7.81874021748047e-65
"Lsm6",1.44738219874562e-69,0.0646626002352975,0.513,0.715,7.94627300933333e-65
"Nop58",1.46393560589449e-69,-0.00296418588972414,0.435,0.688,8.03715286992133e-65
"Mrpl1",1.49371841833591e-69,-0.0179707088470425,0.216,0.432,8.200663488506e-65
"Aifm1",1.50857227685498e-69,0.00772272480765634,0.558,0.818,8.28221265716153e-65
"Prkaa1",1.53842804045731e-69,-0.0833105613364661,0.24,0.526,8.44612378491466e-65
"Calu",1.54880057747342e-69,-0.0429843185194733,0.419,0.699,8.50307005038684e-65
"Psmd14",1.55686219893218e-69,0.0390219094247662,0.483,0.718,8.54732915835755e-65
"Eml4",1.60130063822167e-69,0.0301447719108955,0.33,0.537,8.7913006339008e-65
"Mob4",1.6321191156146e-69,0.0303558795237217,0.46,0.699,8.96049715663573e-65
"Sae1",1.63718868493062e-69,-0.00550533620730187,0.282,0.514,8.98832959913762e-65
"Mrpl55",1.70942884328056e-69,0.110762828510078,0.614,0.783,9.38493529249462e-65
"Rabl6",1.73167092716715e-69,0.00913309201666224,0.384,0.63,9.50704655724039e-65
"Rnaset2b",1.73655791671953e-69,0.000696149132713542,0.51,0.758,9.53387661858191e-65
"Asnsd1",1.74819489947026e-69,0.00764547229662227,0.329,0.551,9.59776481758168e-65
"Pigu",1.78084731205191e-69,-0.0343096224991663,0.218,0.462,9.77702982789619e-65
"Pmvk",1.82783317382054e-69,0.138977173735179,0.524,0.684,1.00349869075921e-64
"Upf1",1.88354725116179e-69,-0.0168851267740975,0.338,0.587,1.03408627636033e-64
"Fam91a1",1.91310613684807e-69,-0.0466049136192279,0.224,0.481,1.05031440019096e-64
"Ppt1",1.95750394281876e-69,-0.011110886172572,0.19,0.416,1.07468923964693e-64
"Ifi35",2.01896110444882e-69,0.0274899802875649,0.312,0.499,1.10842983595345e-64
"Gm47056",2.0340449054274e-69,0.00489852864667745,0.365,0.613,1.1167109935287e-64
"Hspa14",2.03774493099224e-69,-0.0296081610386268,0.276,0.517,1.11874234456405e-64
"Lias",2.04683343207719e-69,-0.0250124354547089,0.31,0.557,1.1237320225447e-64
"Rpl7l1",2.05652677777521e-69,-0.0232551073117439,0.29,0.524,1.12905376626637e-64
"Pygb",2.05882637564671e-69,-0.0798744367188273,0.374,0.681,1.1303162684938e-64
"Abcb7",2.10304287733105e-69,-0.0142922053471222,0.192,0.405,1.15459157008352e-64
"Dhcr24",2.11067126560952e-69,-0.167314938693225,0.449,0.803,1.15877963153228e-64
"Casp8",2.12932526354489e-69,-0.0478996802800322,0.217,0.467,1.16902086293878e-64
"Ddx21",2.16445433804171e-69,-0.0156297699985949,0.317,0.577,1.18830707612828e-64
"Ranbp9",2.17989709237166e-69,-0.0164654320517541,0.186,0.403,1.19678530268296e-64
"Arhgef16",2.20941451139153e-69,-0.0350089584290855,0.443,0.734,1.21299066089907e-64
"Dnajc7",2.24657850266977e-69,0.00913760555911058,0.602,0.849,1.23339406375073e-64
"Ube3a",2.26633704306174e-69,-0.0602330364988243,0.53,0.833,1.24424170001133e-64
"Smim8",2.29089805023904e-69,0.00611936191939355,0.379,0.617,1.25772593856173e-64
"Atp6v0d1",2.33351303862064e-69,-0.0582535783824136,0.541,0.836,1.28112199333312e-64
"Snx24",2.37018816941543e-69,-0.0244684460964557,0.156,0.37,1.30125700689077e-64
"Nckap1",2.37511661709659e-69,-0.069239756903981,0.554,0.848,1.3039627739522e-64
"Sil1",2.46386277270005e-69,0.045407613708694,0.244,0.412,1.35268530084005e-64
"Morc3",2.49145921935218e-69,0.0116650500266858,0.227,0.43,1.36783602601654e-64
"Mbp",2.49776314510303e-69,-0.00639985609912797,0.267,0.493,1.37129694429301e-64
"Dgat1",2.51994343399708e-69,0.0054135435570436,0.34,0.587,1.38347414469874e-64
"Pcnx3",2.53411346975038e-69,-0.0121150673009661,0.242,0.472,1.39125363602766e-64
"Rell1",2.54025512886921e-69,-0.0766013292079029,0.233,0.519,1.39462546830049e-64
"Cog2",2.55604245782186e-69,0.0179640938112626,0.209,0.397,1.40329286976878e-64
"Htra2",2.5729999491913e-69,-0.00874654703320868,0.217,0.432,1.41260270210552e-64
"Susd6",2.59556622929462e-69,-0.0649694131928223,0.15,0.403,1.42499181554504e-64
"Tmem102",2.60284742334527e-69,-0.0497967062631409,0.171,0.423,1.42898926389079e-64
"Etf1",2.63461589760022e-69,-0.0133373791700748,0.506,0.774,1.4464304739415e-64
"Rai14",2.69571964346524e-69,-0.0152348854809639,0.187,0.39,1.47997704145885e-64
"Vps41",2.72197316324336e-69,-0.0420031102387398,0.302,0.563,1.49439048635224e-64
"Pitpnb",2.77155096412411e-69,-0.0174071370636389,0.236,0.462,1.52160919481378e-64
"Top2b",2.83784823770417e-69,-0.00525248159404479,0.46,0.722,1.55800706098197e-64
"Mark2",2.83935634603948e-69,-0.062977878684633,0.578,0.876,1.55883502753914e-64
"Ccdc124",2.89114799649173e-69,0.100549164734512,0.659,0.862,1.58726916155392e-64
"Rap1gds1",2.97948856490748e-69,-0.0385464637005931,0.17,0.413,1.63576901701985e-64
"Prrc2b",2.99282938415017e-69,-0.074608248682821,0.19,0.457,1.64309326019228e-64
"Eif1a",3.0234943545895e-69,-0.088130620502701,0.488,0.799,1.65992863561318e-64
"Ube2w",3.07991762187608e-69,-0.00662092945887183,0.201,0.422,1.69090557358619e-64
"Kcnk1",3.16422512961961e-69,0.0279082059513097,0.557,0.801,1.73719123841246e-64
"Zfp652",3.18536523909023e-69,-0.052890171484574,0.199,0.447,1.74879736991293e-64
"Brcc3",3.26333464276889e-69,0.000737590588926307,0.286,0.504,1.79160335222655e-64
"Nme2",3.29397085022279e-69,0.0945464907221566,0.388,0.543,1.80842293648081e-64
"Spag9",3.30193034976011e-69,-0.00228536948289121,0.308,0.538,1.8127927813218e-64
"Pink1",3.33841920779894e-69,-0.0719815820346276,0.309,0.604,1.8328255292737e-64
"Thrb",3.37654001358321e-69,-0.0126179699016818,0.176,0.377,1.85375423285732e-64
"Prpf19",3.49463817935169e-69,-0.00561197328232554,0.383,0.63,1.91859130684587e-64
"Tmc6",3.60569781239244e-69,-0.0760973929716849,0.192,0.463,1.97956415598157e-64
"Ssbp1",3.61234612406011e-69,0.0693821016201993,0.471,0.658,1.98321414557024e-64
"Gtf2e2",3.61910088437735e-69,-0.0231075473297341,0.225,0.453,1.98692257653201e-64
"Tkfc",3.62726886798837e-69,-0.00893677073273458,0.213,0.422,1.99140688121429e-64
"Commd8",3.67849138542299e-69,-0.009119553727227,0.253,0.486,2.01952855551107e-64
"Parl",3.68292882059029e-69,0.0665400092622078,0.586,0.802,2.02196475179228e-64
"Dmac2",3.70196261884689e-69,0.00254907809864785,0.212,0.402,2.03241449737313e-64
"Esco1",3.70218812424839e-69,-0.0154304118366307,0.242,0.47,2.03253830209361e-64
"Erbb3",3.74247838919239e-69,-0.0829141969040037,0.447,0.764,2.05465806045052e-64
"Opa1",3.76501144750175e-69,-0.0664844637558369,0.433,0.735,2.06702893479294e-64
"Dera",3.787118970341e-69,-0.0201880702767036,0.458,0.726,2.07916618590691e-64
"Mrpl47",3.8193781988657e-69,0.00266022264982174,0.281,0.519,2.09687682495926e-64
"Golga3",3.89132909708947e-69,-0.00551331895548585,0.241,0.46,2.13637858759309e-64
"Atp13a3",3.92696031540819e-69,-0.0534832051256406,0.418,0.705,2.15594048276225e-64
"Rnf20",4.01245528381045e-69,-0.0178633551988384,0.216,0.444,2.20287807536477e-64
"Myo18a",4.06156562871349e-69,-0.0872208534409894,0.433,0.754,2.22984014581999e-64
"Itgb5",4.09842652437623e-69,-0.0567500845128766,0.149,0.385,2.25007714614779e-64
"Pank3",4.14930430666499e-69,-0.221984560219127,0.547,0.896,2.27800955740215e-64
"Zfand6",4.16619226006897e-69,-0.0987505695254196,0.584,0.89,2.28728121270047e-64
"Nudt7",4.27131187775995e-69,-0.00968894161407263,0.263,0.483,2.34499293400899e-64
"Urah",4.33400737255811e-69,0.0464958998756299,0.311,0.499,2.37941338760813e-64
"Smim10l1",4.36561446377555e-69,0.00501469614357608,0.588,0.845,2.39676599675741e-64
"Cacul1",4.38417403456138e-69,-0.0382951222926868,0.172,0.405,2.40695538671454e-64
"Atf6",4.54651894251559e-69,-0.0227601957300083,0.112,0.305,2.49608436463048e-64
"Vipas39",4.55559514684596e-69,-0.0418478676102376,0.218,0.466,2.5010672915699e-64
"St6galnac2",4.73668911284927e-69,-0.0318199353144556,0.255,0.501,2.60048968984538e-64
"Nipal1",4.77264983104019e-69,0.0100383487012729,0.348,0.584,2.62023248373938e-64
"Tmod3",4.86015232481877e-69,-0.0188473935169122,0.437,0.708,2.66827222784875e-64
"Snhg8",5.00703378609982e-69,-0.00022656681050981,0.358,0.597,2.74891161890666e-64
"Socs4",5.28475337782812e-69,-0.0427599349832306,0.214,0.466,2.90138245196141e-64
"Agfg1",5.56128639897652e-69,-0.00808197964801247,0.224,0.437,3.0532018459021e-64
"Ppara",5.57704754122525e-69,-0.0497349334366073,0.233,0.496,3.06185487060807e-64
"0610005C13Rik",5.61706092407271e-69,0.056641930360481,0.408,0.613,3.08382261792516e-64
"Jarid2",5.68879322004917e-69,-0.0215092830227968,0.245,0.48,3.12320436573919e-64
"Luzp1",5.70945578004261e-69,-0.0599593691172634,0.57,0.865,3.13454831780119e-64
"Zdhhc21",5.7108943753706e-69,-0.123883926255722,0.399,0.735,3.13533812102221e-64
"Hint2",5.84253376982615e-69,0.167514746919689,0.75,0.893,3.20760946497225e-64
"Acot8",5.86514834064598e-69,0.020597615855362,0.602,0.848,3.22002509049805e-64
"Mut",6.21281590375955e-69,-0.0353972726922366,0.262,0.51,3.41089805932303e-64
"Rassf1",6.25650253337059e-69,0.0086184545351739,0.276,0.483,3.43488245584579e-64
