"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Snhg1",3.5339599429548e-30,0.0346062766793267,0.528,0.682,1.92466526413204e-25
"Sirt5",3.59150685407522e-30,0.0520453312821846,0.227,0.319,1.95600646286645e-25
"Vps37a",3.61239473467093e-30,-0.0244895363095196,0.193,0.344,1.96738242039648e-25
"Nip7",3.69562381712857e-30,0.0148357190663329,0.236,0.362,2.01271064328456e-25
"Ddost",3.72398761473143e-30,0.0175228227702395,0.834,0.959,2.02815813473503e-25
"Mrpl27",3.82351429488721e-30,0.0319124457359183,0.243,0.371,2.08236235528147e-25
"Bms1",3.94705240781494e-30,-0.0298146333247176,0.185,0.332,2.14964368234417e-25
"Ccdc115",3.96936490380296e-30,0.0196308582850208,0.26,0.394,2.16179551390917e-25
"Sestd1",3.99797748559367e-30,-0.0940893014944709,0.164,0.338,2.17737849820402e-25
"Map2k7",4.01918445091498e-30,0.00232258694995818,0.186,0.329,2.18892823565732e-25
"Cln6",4.09906519630148e-30,-0.00461385585462937,0.182,0.32,2.23243288720971e-25
"Hpgd",4.15471646429386e-30,-0.0289202365374741,0.714,0.88,2.26274168078372e-25
"Mid2",4.17202522477204e-30,-0.0374926892024783,0.127,0.267,2.27216837791535e-25
"Acat1",4.20118224414597e-30,-0.0407079411341049,0.788,0.938,2.28804787380678e-25
"Rab40c",4.23986357348725e-30,-0.0791980598131944,0.178,0.352,2.30911449939263e-25
"Zfp266",4.26382103754653e-30,-0.0215205057131399,0.198,0.342,2.32216221346859e-25
"Nsmce3",4.31779536715641e-30,-0.0111228490170883,0.233,0.388,2.35155771286073e-25
"Ppil3",4.35370808783569e-30,0.107880757056611,0.266,0.343,2.37111649879707e-25
"Lsm1",4.5263366958817e-30,0.00346914340679039,0.224,0.369,2.46513349131109e-25
"Exph5",4.55844218198152e-30,0.00555403787982639,0.245,0.389,2.48261878115077e-25
"Pik3ca",4.56535416668146e-30,0.0176458331942906,0.245,0.382,2.48638318625806e-25
"Psma7",4.7608577872516e-30,0.172754314003174,0.928,0.983,2.59285836809297e-25
"Magi1",4.80199677242074e-30,-0.00781345454898441,0.233,0.378,2.61526348219578e-25
"Gnptg",4.88228500378298e-30,0.0205220354705057,0.239,0.361,2.65899005876029e-25
"Bmp2",4.89149178525189e-30,-0.0466069787873993,0.159,0.33,2.66400425608389e-25
"Sat1",4.89442399062349e-30,-0.141726790117412,0.785,0.947,2.66560119377336e-25
"Taf4",4.96574010142909e-30,-0.0207417570135481,0.14,0.274,2.70444137404031e-25
"Nek7",4.995829762633e-30,-0.0326269601072234,0.182,0.339,2.72082880532519e-25
"Rab13",5.07941556973047e-30,0.00293283273499556,0.21,0.349,2.76635130758661e-25
"Fam160a2",5.08016862747054e-30,-0.0512012254107294,0.225,0.392,2.766761437893e-25
"Firre",5.0862823353837e-30,-0.00696800972482714,0.158,0.28,2.77009108549667e-25
"Ndufa12",5.22443847281513e-30,0.0420509174178851,0.803,0.927,2.84533368106457e-25
"Ralgapa1",5.25738928301112e-30,0.0196828588633138,0.308,0.442,2.86327935131352e-25
"0610037L13Rik",5.309661694284e-30,0.0727261395157275,0.245,0.347,2.89174795194095e-25
"Tmem109",5.44861471321772e-30,0.0244943762517163,0.251,0.388,2.96742454511264e-25
"Jpt1",5.51779582016137e-30,0.143194194390531,0.929,0.985,3.00510195957629e-25
"2310001H17Rik",5.5297013408731e-30,-0.0201382907519453,0.144,0.269,3.01158594426631e-25
"Bri3bp",5.60072524953078e-30,0.00823036827721468,0.224,0.348,3.05026698539945e-25
"Lyar",5.61465462303438e-30,0.123889650509821,0.309,0.385,3.05785320079698e-25
"Dennd1b",5.90752772512778e-30,-0.00575960815567222,0.271,0.415,3.21735774965909e-25
"Pck2",5.99685349378757e-30,-0.0940123373130443,0.161,0.342,3.26600634978659e-25
"Wdr70",6.04458406180982e-30,-0.0712442735323201,0.086,0.224,3.29200137174287e-25
"Cep19",6.30866328576198e-30,-0.00737303330587136,0.218,0.354,3.43582419869169e-25
"Ipo8",6.41904970194378e-30,-0.0096440432839448,0.19,0.323,3.49594284867262e-25
"Hsph1",6.5042716198267e-30,-0.0647802929809376,0.235,0.411,3.54235640959002e-25
"Gstt1",6.89219840665404e-30,0.0430559215042575,0.293,0.402,3.75362909623192e-25
"Tmem117",7.44434729214976e-30,-0.0363352857074349,0.258,0.428,4.05434042225061e-25
"Kctd3",7.46823807639414e-30,-0.0152164330406437,0.14,0.265,4.06735182116578e-25
"Ahctf1",7.55091945799647e-30,-0.00778933910293256,0.177,0.311,4.11238175521403e-25
"Tbcel",7.69302556528332e-30,-0.0244696551242427,0.092,0.2,4.1897755833646e-25
"Spopl",7.76146125879018e-30,-0.0169188455659804,0.311,0.474,4.22704703076231e-25
"Tmed10",7.93078018009622e-30,0.103225950425334,0.903,0.981,4.319261501684e-25
"Fyco1",8.18646251081601e-30,-0.0588813752538431,0.209,0.375,4.45851121264062e-25
"Fgfr3",8.31348149693092e-30,-0.0229693164358146,0.17,0.316,4.52768829285852e-25
"Atxn2l",8.44645295216387e-30,-0.05666646769728,0.233,0.407,4.60010720680749e-25
"Atp6v1c1",8.84848699179068e-30,-0.00881969200378141,0.254,0.402,4.81906298546904e-25
"Tmprss2",8.93720753945991e-30,-0.110613706496155,0.734,0.912,4.86738197014066e-25
"Sac3d1",9.26451482560018e-30,-0.00502572577030741,0.248,0.391,5.04564006431837e-25
"Tmem248",9.28111931269445e-30,-0.00272947011653157,0.264,0.407,5.05468320007965e-25
"Abhd13",9.40884920392596e-30,-0.0149808490922989,0.231,0.388,5.12424745344216e-25
"1110032A03Rik",9.42066818611721e-30,0.0278708981272598,0.257,0.378,5.13068430752315e-25
"Tmem41a",9.879350005934e-30,-0.0155035659083783,0.245,0.397,5.38049160023177e-25
"Atrnl1",9.96100608691417e-30,0.0138007803935178,0.218,0.342,5.4249631350552e-25
"Ufd1",1.00654835942825e-29,0.0254277932410622,0.197,0.312,5.48186367511813e-25
"Rbm28",1.0096202776429e-29,0.00467337929137779,0.208,0.34,5.49859395609877e-25
"Sema4g",1.00995081548002e-29,-0.0389335987591,0.806,0.95,5.50039413126728e-25
"Vti1a",1.03353923708368e-29,-0.00407914355659739,0.206,0.335,5.62886139300514e-25
"Socs6",1.03711453802827e-29,-0.0200561393201756,0.194,0.348,5.64833319700955e-25
"Nudt22",1.05139156983211e-29,0.0450524501379521,0.262,0.369,5.72608876761964e-25
"Camk2n1",1.09288621758024e-29,-0.0488437593508134,0.167,0.319,5.95207691818551e-25
"Mfsd10",1.11720957015463e-29,0.00130552628394015,0.249,0.391,6.08454676097616e-25
"Rnf213",1.11856221032079e-29,-0.0326941780050041,0.202,0.37,6.09191350984908e-25
"Dcaf7",1.12411896004552e-29,-0.005794245172696,0.261,0.417,6.12217668019991e-25
"Smc4",1.14071572001863e-29,-0.011973138855086,0.221,0.376,6.21256595436546e-25
"Map3k11",1.14278415115625e-29,-0.0532050003117718,0.155,0.309,6.22383104402715e-25
"Ldlrad3",1.14517738513274e-29,-0.00310754869297164,0.228,0.368,6.23686507490995e-25
"Ranbp10",1.15860142440142e-29,-0.00853682067033709,0.129,0.244,6.309975077575e-25
"St7l",1.16777729471711e-29,0.0245406896567278,0.202,0.318,6.35994870248833e-25
"Elf3",1.18068866431792e-29,-0.166439561762371,0.876,0.984,6.43026660360824e-25
"Acvr1c",1.21555434073945e-29,0.00768291663879214,0.093,0.179,6.62015205053521e-25
"Srprb",1.26733650294549e-29,-0.0312451779996237,0.16,0.317,6.90216806234171e-25
"Stk4",1.28691575274533e-29,-0.0275266845835355,0.221,0.378,7.00880057260161e-25
"Otulin",1.3210049757264e-29,-0.0267466382075944,0.263,0.421,7.19445729880111e-25
"Ptprg",1.32556875834616e-29,-0.0484831397371473,0.149,0.303,7.21931257170484e-25
"Mall",1.33399598139026e-29,-0.030473858524994,0.254,0.417,7.26520891384762e-25
"Ift52",1.33463675937976e-29,0.00962181578336996,0.244,0.379,7.26869871893404e-25
"Pdcd2l",1.34279132904922e-29,-0.0312215478000908,0.158,0.304,7.31311013626785e-25
"Kin",1.34715096571268e-29,-0.0330777151689524,0.21,0.378,7.3368535894644e-25
"Sdccag3",1.35088736565386e-29,-0.0288030901632313,0.203,0.356,7.35720277082405e-25
"Atm",1.36160599110177e-29,-0.00754552706258077,0.161,0.276,7.41557854873844e-25
"Setd7",1.36781986072013e-29,0.0420962637643807,0.241,0.347,7.44942052545396e-25
"Setd1b",1.37801334613101e-29,-0.0610243035906194,0.166,0.33,7.50493628569871e-25
"Prr14l",1.3815715832837e-29,0.00839901570230525,0.141,0.263,7.52431515687969e-25
"Axin1",1.41383796705929e-29,-0.0870182077203658,0.158,0.334,7.7000443361983e-25
"Notch1",1.4405517577414e-29,-0.0805472348343435,0.166,0.333,7.84553298301123e-25
"Samd4b",1.46844957022053e-29,-0.0637822165635364,0.211,0.386,7.99747004933507e-25
"Vcl",1.54812812425115e-29,-0.0138266118702582,0.255,0.406,8.43141539029662e-25
"Gm26917",1.55272129633134e-29,0.0756974359210829,0.417,0.546,8.45643072407977e-25
"Rnf166",1.56546507408396e-29,-0.0173686019046684,0.16,0.294,8.52583588647605e-25
"Spast",1.59273083684861e-29,-0.0564707092380209,0.185,0.349,8.67433068364488e-25
"Akap9",1.69494056231295e-29,-0.0035794052724738,0.795,0.938,9.23098529046881e-25
"St6galnac2",1.73183655692757e-29,-0.0102473856760649,0.272,0.428,9.43192825633894e-25
"Camk1",1.76071599286746e-29,-0.00306081133781411,0.26,0.401,9.58921144035475e-25
"Sem1",1.76291745597382e-29,-0.00082921982559836,0.846,0.965,9.60120104872461e-25
"Gid4",1.88409597823749e-29,-0.0598784408554978,0.208,0.374,1.0261163516677e-24
"Kank2",1.90867529245383e-29,-0.0668119190682717,0.125,0.275,1.03950273777621e-24
"Ttc4",1.914951338788e-29,0.0024275178657141,0.262,0.4,1.04292079813072e-24
"Arhgef1",1.94979045509332e-29,-0.0699314159593925,0.182,0.354,1.06189487765292e-24
"Pdcd4",1.96880108738029e-29,-0.0797644747184907,0.836,0.972,1.07224844820905e-24
"Chkb",1.96930080380768e-29,-0.0293728438350722,0.229,0.381,1.07252060376974e-24
"Kdm6b",1.96943943384383e-29,-0.0202366407610875,0.278,0.433,1.07259610446002e-24
"Dnajb14",1.98166455685103e-29,0.0288175495992355,0.283,0.42,1.07925415095221e-24
"Gramd3",1.98323551426883e-29,0.0395992753440361,0.218,0.339,1.08010972578109e-24
"Cyp2d26",1.99708914702354e-29,-0.0323372172715561,0.194,0.34,1.08765469125196e-24
"Rflnb",2.01128384481712e-29,-0.134764524572096,0.377,0.593,1.0953854075643e-24
"Afap1l1",2.01546870722693e-29,-0.0240307446143958,0.101,0.206,1.09766456732993e-24
"Cdadc1",2.07837339862919e-29,-0.0423871405013376,0.176,0.333,1.13192372036143e-24
"Kpna3",2.08406401758212e-29,-0.0646637676882783,0.191,0.365,1.13502294525557e-24
"Anapc7",2.13966562972413e-29,-0.00894081827867443,0.249,0.393,1.16530469526036e-24
"Srrm2",2.15283068707259e-29,-0.0106285016814143,0.875,0.985,1.17247464879347e-24
"Evi5",2.19234779218703e-29,0.0130455536259659,0.24,0.377,1.1939964545809e-24
"Phrf1",2.21179131705568e-29,-0.0228258415714189,0.222,0.384,1.20458578709486e-24
"Eci3",2.25717050849963e-29,-0.0293597926806219,0.189,0.331,1.22930020233907e-24
"Scap",2.26881960847304e-29,-0.102910974556162,0.195,0.382,1.23564453516659e-24
"Adprhl2",2.27312060690824e-29,-0.0307225782165232,0.209,0.357,1.23798694493437e-24
"Polr2b",2.27920287354048e-29,-0.0132774438794148,0.241,0.381,1.24129946898762e-24
"Letmd1",2.29399159494628e-29,-0.0431182259915115,0.14,0.285,1.24935370243964e-24
"Madd",2.31106160671455e-29,-0.0202894572837021,0.175,0.314,1.25865037224888e-24
"Hnrnph3",2.3216514789472e-29,0.0231658639777496,0.269,0.409,1.26441782846423e-24
"Smn1",2.32268350229357e-29,0.0214468061890956,0.231,0.345,1.26497988901912e-24
"Sinhcaf",2.32619650053566e-29,-0.0110251579337561,0.197,0.343,1.26689313812173e-24
"Crat",2.36233913593957e-29,-0.0129533779922187,0.209,0.361,1.28657714021541e-24
"Mau2",2.40262427622356e-29,-0.0316976559510879,0.187,0.336,1.30851723331687e-24
"Pwwp2b",2.57323026843332e-29,-0.0386115112281181,0.141,0.284,1.40143266879415e-24
"Uxt",2.72291627526075e-29,0.0455392309453344,0.251,0.356,1.48295466183251e-24
"Kdf1",2.7255661989796e-29,-0.00404417348565073,0.193,0.348,1.48439786328827e-24
"Bcap31",2.74769723360034e-29,-0.000433342731456454,0.85,0.972,1.49645086736341e-24
"Tbc1d13",2.85155394659143e-29,-0.0637342303734856,0.16,0.319,1.55301331039262e-24
"Ap5m1",2.89085627303531e-29,-0.0541713298091643,0.214,0.372,1.57441814342049e-24
"Gigyf1",2.90854439175455e-29,-0.0200037450030162,0.167,0.302,1.58405144663736e-24
"Txnip",2.9245672133493e-29,-0.175838013191634,0.749,0.923,1.59277779573429e-24
"Amn1",2.99296938440218e-29,0.0160593362848801,0.174,0.289,1.63003098613311e-24
"Yif1b",3.01795991307214e-29,0.0896078475131596,0.347,0.43,1.64364132785735e-24
"Tdp2",3.0225971405346e-29,-0.0122617678308373,0.196,0.332,1.64616685467795e-24
"Ap2a1",3.05620202868109e-29,0.0239863777553522,0.213,0.333,1.6644687488603e-24
"Pptc7",3.09506405579893e-29,-0.0689853875084422,0.188,0.363,1.68563378606922e-24
"Htra2",3.15495427693463e-29,0.0080929915855335,0.203,0.328,1.71825119830414e-24
"Hopx",3.1829410763353e-29,-0.0877653523583368,0.403,0.596,1.73349336899373e-24
"Srgap1",3.27328833572374e-29,0.0203335832904562,0.155,0.26,1.78269829340187e-24
"Pom121",3.28455299920465e-29,-0.0258086976551224,0.197,0.341,1.78883325442683e-24
"Maob",3.29317402325334e-29,-0.0585519062933922,0.194,0.36,1.79352843654423e-24
"Ddx49",3.30148123670028e-29,0.0220039991302897,0.27,0.404,1.79805271113171e-24
"Taok2",3.33685478035363e-29,-0.000136946862650977,0.167,0.295,1.81731785047619e-24
"Bcar1",3.41077082110287e-29,-0.0302579402955403,0.185,0.332,1.85757400458904e-24
"Ss18",3.46775041154137e-29,0.0122670437808362,0.235,0.376,1.88860622913366e-24
"Tcta",3.60157544182108e-29,0.0267667948913263,0.25,0.385,1.9614900171246e-24
"Zbtb11",3.6236904870692e-29,-0.0293006766597586,0.146,0.293,1.97353431306763e-24
"B4galt6",3.69364536943435e-29,-0.028685880416833,0.156,0.292,2.01163314110133e-24
"Scnm1",3.81258318293928e-29,0.00401130801096666,0.233,0.369,2.07640905309239e-24
"Pard3",3.85220275544311e-29,0.0133164533094645,0.231,0.371,2.09798666466943e-24
"Kmt2d",3.93590116815498e-29,-0.0150122418259924,0.164,0.298,2.14357049420057e-24
"Rnf149",3.95212827515119e-29,-0.00229361399423572,0.189,0.32,2.15240810121284e-24
"Sav1",4.11213678601225e-29,-0.0633029006046001,0.168,0.334,2.23955193639799e-24
"Siah1a",4.159015701035e-29,-0.00210850024393822,0.15,0.262,2.26508313109768e-24
"Tbc1d14",4.18758014549966e-29,-0.0341501428677786,0.146,0.287,2.28063989884203e-24
"Ints11",4.19439269113305e-29,0.00765940332974252,0.248,0.385,2.28435014744488e-24
"Sptbn1",4.33095572010209e-29,0.0285336952117436,0.825,0.95,2.358725104282e-24
"N4bp2",4.33547120030922e-29,-0.0539817847410382,0.17,0.32,2.36118432511241e-24
"Bcl2l2",4.69768582314231e-29,-0.0798580472061397,0.113,0.276,2.55845365299977e-24
"Rabgap1",5.02218731767126e-29,-0.0252764012636922,0.171,0.312,2.73518365695012e-24
"Abcc1",5.05195535607282e-29,-0.0248622321042132,0.143,0.278,2.75139592602438e-24
"Mical2",5.09412277362124e-29,-0.00501668419545698,0.228,0.379,2.7743611449696e-24
"Atg7",5.21769479582785e-29,0.0730276570775444,0.304,0.399,2.84166093970376e-24
"Gstp-ps",5.37608591860373e-29,-0.0440385085761039,0.17,0.328,2.92792391298996e-24
"Ubb",5.41073043650123e-29,-0.0952134232382265,0.82,0.963,2.9467920103273e-24
"Nrap",5.50767005583115e-29,0.0034724172596261,0.136,0.234,2.99958726580676e-24
"Kctd2",5.59974786611945e-29,-0.0110431024105883,0.248,0.386,3.04973468284597e-24
"Ncl",5.6473925181785e-29,-0.0224789075162024,0.769,0.922,3.07568291325037e-24
"Herc4",5.76206196836971e-29,-0.0278974714260355,0.177,0.321,3.13813418921351e-24
"Parp4",6.10567121756186e-29,-0.0291380967332179,0.158,0.292,3.32527065850854e-24
"Oaz2",6.17889848698952e-29,-0.0468979056416398,0.164,0.317,3.36515169398423e-24
"Vps4a",6.24131490120086e-29,-0.0376479495461876,0.206,0.357,3.39914492149201e-24
"Ces2g",6.37334871719405e-29,0.0269750051073698,0.248,0.378,3.47105317835822e-24
"Ints6l",6.42530493646493e-29,-0.0135185548479515,0.164,0.298,3.49934957449753e-24
"Arhgef38",6.47975650251878e-29,0.0105515453735333,0.188,0.31,3.52900498640178e-24
"Cabin1",6.52383643424681e-29,-0.00436045528020168,0.19,0.326,3.5530117988195e-24
"Riox1",6.614092210561e-29,0.0192020235701543,0.147,0.242,3.60216689971573e-24
"Hmga2",6.75131817786406e-29,-0.0368883573488237,0.196,0.343,3.67690290602832e-24
"Noc2l",6.8014430000794e-29,0.0303620692046197,0.245,0.367,3.70420188670324e-24
"Steap3",6.81689777966684e-29,0.0389035329363392,0.229,0.351,3.71261886876216e-24
"Hnrnpk",6.82091935674556e-29,-0.0294348286302388,0.853,0.975,3.71480910007077e-24
"Ivd",6.86444245471881e-29,0.0237317696571858,0.242,0.359,3.73851264968896e-24
"Trmt10c",6.90739293733101e-29,-0.0212041924138845,0.209,0.356,3.76190434152921e-24
"Ndufb2",7.65832917245819e-29,-0.00995038207270871,0.773,0.911,4.17087923390418e-24
"Zfp646",7.68681993704537e-29,-0.00693654713620312,0.134,0.259,4.18639587411365e-24
"Oxsr1",7.89720807288589e-29,-0.0365791158889743,0.198,0.355,4.30097746065511e-24
"Nln",7.9644409671014e-29,-0.00166031301364467,0.239,0.373,4.33759383950276e-24
"Cdx1",8.04642226214733e-29,0.0873891768235893,0.854,0.956,4.38224249241068e-24
"Cdh1",8.09094919829214e-29,-0.166620168492744,0.889,0.986,4.40649275237387e-24
"Pigk",8.14826494454079e-29,0.0210981365451551,0.257,0.369,4.4377080540958e-24
"Pcif1",8.45183978554599e-29,0.033926057382699,0.25,0.373,4.60304098400406e-24
"Cdx2",8.48533026574176e-29,-0.0211005279039244,0.297,0.451,4.62128056932828e-24
"Morc3",8.53235871135025e-29,-0.0571168943406772,0.196,0.362,4.64689320137557e-24
"Tpra1",8.68562115207167e-29,-0.026911359436369,0.134,0.262,4.73036299184127e-24
"Farsa",8.70363081927584e-29,0.0409562242343972,0.284,0.4,4.74017141679401e-24
"Ddit4",8.74135513326661e-29,-0.0133742514013911,0.407,0.572,4.76071683267966e-24
"Fam171a1",8.77544615135471e-29,-0.0215165499844178,0.195,0.336,4.7792834829508e-24
"Mnat1",8.79457214854936e-29,-0.0163120131405101,0.2,0.337,4.78969988354295e-24
"Plcd1",9.05958859598003e-29,-0.0626444497572042,0.164,0.323,4.93403314114264e-24
"Phc2",9.07782999642143e-29,-0.0200551354230276,0.238,0.395,4.94396777265104e-24
"Rdh10",9.15247751044836e-29,-0.0722727638661976,0.1,0.248,4.98462230174039e-24
"Nmt2",9.248464250556e-29,-0.0706705576201597,0.241,0.417,5.03689860013781e-24
"Smagp",9.33390328886821e-29,-0.0867404437742261,0.783,0.94,5.08343040918341e-24
"Prkacb",9.38410428475174e-29,-0.0166819022101579,0.296,0.456,5.11077087556149e-24
"Snrpd1",9.40856802377337e-29,0.0362248594378451,0.275,0.395,5.12409431710745e-24
"Aqp11",9.42566423635433e-29,-0.0139611400776384,0.213,0.358,5.1334052564033e-24
"Aff1",9.5089980569684e-29,-0.0744185265611731,0.179,0.352,5.17879052178613e-24
"Nubpl",9.57813238773837e-29,0.0427467154721837,0.158,0.24,5.21644246101007e-24
"Dalrd3",9.59158848037331e-29,0.00762305735139346,0.246,0.395,5.22377091818091e-24
"Trib1",9.59502343398334e-29,-0.118845534552194,0.278,0.472,5.22564166261601e-24
"Map4",9.64246179614829e-29,3.92964138180574e-05,0.203,0.333,5.25147754341828e-24
"Timp4",9.68960507147108e-29,-0.031841515090321,0.229,0.384,5.27715271402458e-24
"Csnk1a1",9.71739250989375e-29,0.00715706862816656,0.853,0.972,5.29228630873833e-24
"Fam3b",1.01508020510111e-28,0.039083414654726,0.215,0.317,5.52832981302165e-24
"Pde4d",1.02818591898271e-28,-0.0297686863540889,0.166,0.303,5.59970615196365e-24
"Kcnn4",1.03325567706686e-28,0.0348594849278089,0.481,0.628,5.62731706844154e-24
"Trio",1.06823166297104e-28,-0.0369281693879639,0.167,0.318,5.81780328287289e-24
"Creb3l2",1.08175738265844e-28,-0.0338850177878619,0.108,0.235,5.89146705743437e-24
"Rell1",1.09305330725089e-28,-0.0295113532756228,0.15,0.291,5.95298692194982e-24
"Rtraf",1.10860527865588e-28,0.0832034919228009,0.893,0.98,6.03768606861563e-24
"Zc3h4",1.11774246904726e-28,-0.0465892643603685,0.127,0.261,6.0874490349252e-24
"Anxa8",1.13127472099288e-28,-0.127962367533971,0.222,0.415,6.16114838547144e-24
"Tmed2",1.13879296786225e-28,0.0333307731342369,0.867,0.974,6.2020942615714e-24
"Tns4",1.14433531716668e-28,-0.052225039464575,0.26,0.436,6.23227900435317e-24
"Ftl1",1.15449307250115e-28,0.186479023057613,0.991,0.999,6.28760017145575e-24
"H2afj",1.16293447223339e-28,0.152445467371634,0.946,0.986,6.33357372267747e-24
"Spsb2",1.17490342913478e-28,0.0252146423847502,0.219,0.332,6.39875905575381e-24
"Abl1",1.17661040634711e-28,0.026468998144777,0.198,0.327,6.40805559504766e-24
"Nsa2",1.25139044708185e-28,-0.105562456102141,0.84,0.973,6.81532265289719e-24
"Inpp5k",1.27722351983953e-28,-0.0347714655198355,0.161,0.299,6.95601473375007e-24
"Cry1",1.28789616161854e-28,-0.0964259484254967,0.08,0.238,7.01414007540688e-24
"Rilpl2",1.30440255426205e-28,-0.0347997518731454,0.107,0.238,7.10403719102196e-24
"Haghl",1.31214551778282e-28,0.0577231912386484,0.209,0.295,7.14620691894879e-24
"Eps8l2",1.34321886844878e-28,-0.0748434557040278,0.206,0.392,7.31543860134575e-24
"Pgam1",1.37123812957743e-28,0.033244367704828,0.845,0.96,7.46803710130458e-24
"Ctsd",1.3951863259088e-28,0.013267453804823,0.797,0.932,7.59846376816453e-24
"Dennd6a",1.41494816028901e-28,0.0100338487331794,0.189,0.307,7.70609067056602e-24
"Tesk1",1.41671818211832e-28,-0.0122444598732844,0.216,0.365,7.71573056345279e-24
"Tor1b",1.41943761419577e-28,0.0232831088132676,0.173,0.281,7.73054113443301e-24
"Sh3rf1",1.42074300252047e-28,-0.0145899391226403,0.18,0.317,7.737650540327e-24
"Ppih",1.43846264621617e-28,-0.00906949607365654,0.22,0.364,7.83415526382249e-24
"Rbbp8",1.45673033146511e-28,-0.0550067625139024,0.152,0.306,7.93364473122528e-24
"Baiap2l2",1.49502828686792e-28,-0.00793330091698152,0.276,0.43,8.14222305594007e-24
"Mrpl1",1.5730784113861e-28,-0.0116658857010942,0.222,0.366,8.56729964409098e-24
"Las1l",1.62013768973807e-28,-0.0125721239528983,0.22,0.362,8.82359388585146e-24
"Mzt2",1.62948063673297e-28,-0.000988417152582577,0.25,0.387,8.87447744377509e-24
"Hsdl2",1.63468008046789e-28,-0.0388091852567512,0.143,0.28,8.90279465424421e-24
"Zbtb20",1.6904150279677e-28,-0.0863946634923726,0.462,0.662,9.20633832531771e-24
"Sin3a",1.70543633830416e-28,-0.0522710245275727,0.178,0.339,9.2881473856721e-24
"Foxo3",1.72012229796954e-28,-0.0442425831790689,0.191,0.355,9.36813005920171e-24
"Lztr1",1.73915102529522e-28,-0.02837436367136,0.2,0.349,9.47176431396283e-24
"Ywhah",1.7507566883127e-28,-0.00539415487940209,0.866,0.98,9.53497107588865e-24
"Fam208a",1.75094731402317e-28,-0.00202860789616988,0.284,0.428,9.53600926163296e-24
"Dpep1",1.76204483329704e-28,-0.168812693129051,0.126,0.309,9.59644857110233e-24
"Avpi1",1.79755536123651e-28,0.0509041188610808,0.17,0.242,9.7898460083663e-24
"Nfyc",1.8292364005113e-28,0.03147775964536,0.225,0.353,9.96238728446462e-24
"Ubqln4",1.83110999255526e-28,-0.0333448576861153,0.203,0.353,9.97259124145445e-24
"Txn-ps1",1.8466216910557e-28,-0.040527781412728,0.158,0.3,1.00570710538275e-23
"Ints9",1.85418806425936e-28,-0.0155048698385311,0.158,0.284,1.00982790355693e-23
"Ano1",1.85550881476984e-28,-0.143027675862439,0.436,0.648,1.01054721069995e-23
"Gm18959",1.90851051542267e-28,-0.00270030390336723,0.159,0.283,1.03941299690949e-23
"Cx3cl1",1.91308219854555e-28,-0.0565569948426737,0.164,0.32,1.04190282697188e-23
"Cog5",1.9155037952909e-28,0.0350374557867147,0.221,0.339,1.04322167699133e-23
"Acpp",1.91592665795138e-28,-0.0512336575323833,0.167,0.315,1.04345197645348e-23
"Nedd4l",1.91694388116157e-28,-0.0359019337812243,0.228,0.392,1.04400597655822e-23
"Dennd5b",2.05689204704319e-28,-0.000708908978991563,0.209,0.346,1.12022454666066e-23
"Pex11b",2.11903323395489e-28,0.00233660291668414,0.207,0.336,1.15406787987651e-23
"St3gal4",2.13541690553498e-28,-0.137635055216381,0.544,0.752,1.16299075509246e-23
"Prr15",2.18268810303082e-28,0.0712010501211707,0.209,0.305,1.18873559467265e-23
"Golga1",2.19633469361833e-28,-0.0120549376163024,0.203,0.342,1.19616780083841e-23
"2010315B03Rik",2.22799005985252e-28,-0.00662531475720252,0.121,0.225,1.21340794639688e-23
"Amz2",2.27585757868916e-28,-0.0276729426346987,0.167,0.308,1.23947755450569e-23
"Gins4",2.27936797907652e-28,-0.0647776332195136,0.179,0.342,1.24138938876466e-23
"4921524J17Rik",2.32130990592836e-28,0.0161946298668056,0.236,0.364,1.2642318009667e-23
"Cebpd",2.34970792325189e-28,-0.103318381123767,0.461,0.665,1.27969792916144e-23
"Izumo4",2.42312897585332e-28,0.0815555830257056,0.215,0.284,1.31968450282923e-23
"Tle3",2.45197479182319e-28,-0.0327050529877426,0.142,0.276,1.33539451112275e-23
"Atg4c",2.46915074309838e-28,-0.0185754478968903,0.112,0.242,1.34474887770624e-23
"Dnajb9",2.47037556127863e-28,-0.0419117974415525,0.218,0.374,1.34541593818357e-23
"Hk2",2.5701307430239e-28,-0.216099823275849,0.365,0.588,1.39974460526567e-23
"Gpatch2",2.58150484536344e-28,0.0289563547381785,0.211,0.318,1.40593916888184e-23
"Epn3",2.58209108080214e-28,0.017104304225065,0.158,0.261,1.40625844442646e-23
"Nvl",2.68208090098259e-28,-0.0585226286247199,0.163,0.326,1.46071490029314e-23
"Arpc3",2.71313062176861e-28,0.103582801436227,0.899,0.979,1.47762519922762e-23
"Qtrt1",2.78892169814271e-28,-0.0384800074485827,0.182,0.33,1.51890253524248e-23
"Srd5a3",2.79768562477958e-28,-0.0278374060191015,0.157,0.283,1.52367554496745e-23
"Ndufc2",2.79841214943075e-28,0.129850757109282,0.917,0.98,1.52407122482297e-23
"Ezh2",2.88321963475249e-28,-0.0348843209017785,0.222,0.369,1.5702590774789e-23
"Vps26b",3.04024100317548e-28,0.0164655877589249,0.184,0.306,1.65577605514943e-23
"Mrpl49",3.1064348517053e-28,0.00763819845789598,0.285,0.422,1.69182654893574e-23
